"Gene","CBX4_Down"
"ARHGAP35",0
"ARHGAP36",0
"ARHGAP39",0
"ARHGAP4",0
"ARHGAP42",0
"ARHGAP44",0
"ARHGAP45",0
"ARHGAP5",0
"ARHGAP6",0
"ARHGAP8",0
"ARHGAP9",0
"ARHGDIA",-1.4264
"ARHGDIB",0
"ARHGDIG",0
"ARHGEF1",0
"ARHGEF1",0
"ARHGEF10",1.5947
"ARHGEF10",1.5947
"ARHGEF10L",1.4167
"ARHGEF11",0
"ARHGEF11",0
"ARHGEF12",0
"ARHGEF12",0
"ARHGEF15",0
"ARHGEF16",0
"ARHGEF17",0
"ARHGEF18",0
"ARHGEF19",-1.5997
"ARHGEF2",1.4464
"ARHGEF25",0
"ARHGEF26",0
"ARHGEF28",0
"ARHGEF3",1.518
"ARHGEF35",0
"ARHGEF37",0
"ARHGEF38",0
"ARHGEF39",0
"ARHGEF4",0
"ARHGEF4",0
"ARHGEF40",0
"ARHGEF5",0
"ARHGEF5",0
"ARHGEF5L",2.0203
"ARHGEF6",0
"ARHGEF7",0
"ARHGEF9",0
"ARID1A",0
"ARID1B",0
"ARID2",1.4005
"ARID3A",0
"ARID3B",0
"ARID3C",0
"ARID4A",0
"ARID4A",0
"ARID4B",0
"ARID4B",0
"ARID5A",0
"ARID5B",0
"ARID5B",0
"ARID5B",0
"ARIH1",0
"ARIH2",0
"ARIH2OS",0
"ARL1",0
"ARL10",0
"ARL11",0
"ARL13A",0
"ARL13B",0
"ARL13B",0
"ARL14",0
"ARL14EP",0
"ARL14EPL",0
"ARL15",0
"ARL16",0
"ARL17A",0
"ARL2",0
"ARL2BP",0
"ARL3",0
"ARL4A",0
"ARL4C",0
"ARL4D",0
"ARL5",0
"ARL5A",0
"ARL5B",0
"ARL5C",0
"ARL6",0
"ARL6IP1",0
"ARL6IP4",0
"ARL6IP4",0
"ARL6IP5",0
"ARL6IP5",0
"ARL6IP6",0
"ARL8A",0
"ARL8A",0
"ARL8B",0
"ARL8B",0
"ARMC1",0
"ARMC10",0
"ARMC2",0
"ARMC3",0
"ARMC4",0
"ARMC5",0
"ARMC6",0
"ARMC7",0
"ARMC8",0
"ARMC8",0
"ARMC8",0
"ARMC9",0
"ARMC9",0
"ARMCX1",0
"ARMCX2",1.7811
"ARMCX3",0
"ARMCX4",0
"ARMCX5",0
"ARMCX6",0
"ARMET",0
"ARMS2",0
"ARMT1",0
"ARNT",0
"ARNT",0
"ARNT2",0
"ARNTL",0
"ARNTL2",0
"ARNTL2",0
"ARNTL2",0
"ARP-1",0
"ARP1",0
"ARP11",0
"ARP3BETA",0
"ARP5",0
"ARPC1A",0
"ARPC1B",0
"ARPC2",0
"ARPC3",0
"ARPC4",0
"ARPC5",0
"ARPC5L",0
"ARPIN",0
"ARPM1",0
"ARPP-19",0
"ARPP-21",0
"ARPP19",0
"ARPP21",0
"ARR3",0
"ARRB1",0
"ARRB2",0
"ARRDC1",0
"ARRDC1",0
"ARRDC1-AS1",0
"ARRDC2",0
"ARRDC3",0
"ARRDC3",0
"ARRDC4",1.8399
"ARRDC5",0
"ARS",0
"ARSA",0
"ARSB",0
"ARSD",0
"ARSD",0
"ARSDR1",0
"ARSE",0
"ARSF",0
"ARSG",0
"ARSH",0
"ARSI",0
"ARSJ",0
"ARSK",0
"ART1",0
"ART3",0
"ART4",0
"ART5",0
"ARTN",0
"ARTS-1",0
"ARV1",-1.4139
"ARV1",-1.4139
"ARV1",-1.4139
"ARVCF",0
"ARX",0
"AS3",0
"AS3MT",0
"ASAH1",0
"ASAH2",0
"ASAH2B",0
"ASAHL",0
"ASAHL",0
"ASAM",1.5819
"ASAM",1.5819
"ASAP1",0
"ASAP2",0
"ASAP3",0
"ASB1",0
"ASB10",0
"ASB11",0
"ASB12",0
"ASB13",0
"ASB13",0
"ASB15",0
"ASB16",-2.2387
"ASB16",-2.2387
"ASB17",0
"ASB18",0
"ASB2",1.7229
"ASB3",0
"ASB4",0
"ASB5",0
"ASB6",0
"ASB7",0
"ASB8",0
"ASB8",0
"ASB9",0
"ASCC1",0
"ASCC2",0
"ASCC3",1.6458
"ASCC3",1.6458
"ASCL1",0
"ASCL2",0
"ASCL2",0
"ASCL3",0
"ASCL5",0
"Asef",0
"ASF1A",0
"ASF1A",0
"ASF1B",-1.665
"ASGR1",1.5555
"ASGR2",0
"ASH1",0
"ASH1L",1.7709
"ASH1L",1.7709
"ASH2L",0
"ASIC1",0
"ASIC2",0
"ASIC3",0
"ASIC4",0
"ASIC5",0
"ASIP",0
"ASL",0
"ASM",0
"ASMT",0
"ASMTL",0
"ASMTL-AS1",0
"AS0.01",0
"ASNS",0
"ASP",0
"ASPA",0
"ASPDH",0
"ASPG",0
"ASPH",1.4604
"ASPHD1",0
"ASPHD2",0
"ASPHD2",0
"ASPM",0
"ASPN",0
"ASPRV1",2.0977
"ASPSCR1",0
"ASRGL1",0
"ASS",0
"ASS1",0
"ASTE1",0
"ASTL",0
"ASTN1",0
"ASTN2",0
"ASUN",0
"ASXL1",0
"ASXL2",0
"ASXL3",0
"ASY",0
"ASZ1",0
"ATA1",0
"ATA2",0
"ATAD1",0
"ATAD2",-1.43
"ATAD2",-1.43
"ATAD2B",0
"ATAD3A",0
"ATAD3B",0
"ATAD3C",0
"ATAD4",0
"ATAD5",-1.4908
"ATAT1",0
"ATBF1",0
"ATCAY",0
"ATE1",0
"ATF1",0
"ATF2",0
"ATF2",0
"ATF2",0
"ATF3",1.9893
"ATF3",1.9893
"ATF4",0
"ATF5",0
"ATF6",0
"ATF6B",0
"ATF7",0
"ATF7",0
"ATF7IP",0
"ATF7IP2",0
"ATF7IP2",0
"ATG10",0
"ATG101",0
"ATG12",0
"ATG13",0
"ATG14",0
"ATG16L1",0
"ATG16L1",0
"ATG16L2",0
"ATG2A",0
"ATG2B",0
"ATG3",0
"ATG4A",0
"ATG4B",0
"ATG4C",0
"ATG4D",0
"ATG5",0
"ATG5",0
"ATG7",0
"ATG7",0
"ATG9A",0
"ATG9B",0
"ATHL1",0
"ATIC",0
"ATL1",1.7854
"ATL2",0
"ATL3",0
"ATM",0
"ATM",0
"ATMIN",0
"ATN1",0
"ATN1",0
"ATOH1",0
"ATOH7",0
"ATOH7",0
"ATOH8",0
"ATOX1",0
"ATP10A",0
"ATP10B",0
"ATP10D",1.5227
"ATP10D",1.5227
"ATP11A",0
"ATP11A",0
"ATP11AUN",0
"ATP11B",1.4154
"ATP11C",0
"ATP11C",0
"ATP12A",1.963
"ATP13A1",0
"ATP13A2",0
"ATP13A3",0
"ATP13A4",0
"ATP13A4-AS1",0
"ATP13A5",0
"ATP1A1",0
"ATP1A2",0
"ATP1A3",0
"ATP1A4",0
"ATP1B1",0
"ATP1B1",0
"ATP1B2",0
"ATP1B3",0
"ATP1B4",0
"ATP23",0
"ATP2A1",0
"ATP2A2",0
"ATP2A2",0
"ATP2A2",0
"ATP2A3",0
"ATP2B2",0
"ATP2B3",0
"ATP2B4",0
"ATP2B4",0
"ATP2C1",0
"ATP2C1",0
"ATP2C1A",0
"ATP2C2",0
"ATP4A",0
"ATP4B",0
"ATP5A1",0
"ATP5B",0
"ATP5C1",0
"ATP5D",0
"ATP5E",0
"ATP5F1",0
"ATP5G1",0
"ATP5G2",0
"ATP5G3",0
"ATP5H",0
"ATP5I",0
"ATP5J",0
"ATP5J2",0
"ATP5J2",0
"ATP5J2-PTCD1",0
"ATP5J2P3",0
"ATP5JG",0
"ATP5L",0
"ATP5L",0
"ATP5L2",0
"ATP5O",0
"ATP5S",0
"ATP5SL",0
"ATP6A2",0
"ATP6AP1",0
"ATP6AP1",0
"ATP6AP1L",0
"ATP6AP2",0
"ATP6N1B",0
"ATP6S1",0
"ATP6V0A1",0
"ATP6V0A2",0
"ATP6V0A4",0
"ATP6V0B",0
"ATP6V0C",0
"ATP6V0C",0
"ATP6V0D1",0
"ATP6V0D2",0
"ATP6V0E1",1.4244
"ATP6V0E2",0
"ATP6V0E2-AS1",0
"ATP6V1A",0
"ATP6V1A",0
"ATP6V1B1",0
"ATP6V1B2",0
"ATP6V1C1",0
"ATP6V1C2",1.6128
"ATP6V1C2",1.6128
"ATP6V1D",0
"ATP6V1E1",0
"ATP6V1E2",0
"ATP6V1F",0
"ATP6V1G1",0
"ATP6V1G2",0
"ATP6V1G3",0
"ATP6V1H",0
"ATP6V1H",0
"ATP7A",0
"ATP7B",1.5519
"ATP8",0
"ATP8A1",0
"ATP8A2",-1.569
"ATP8B1",0
"ATP8B2",-1.5117
"ATP8B3",0
"ATP8B4",0
"ATP8B5P",0
"ATP9A",1.594
"ATP9B",0
"ATPAF1",0
"ATPAF2",0
"ATPIF1",0
"ATR",0
"ATRAID",0
"ATRIP",-1.5386
"ATRN",0
"ATRNL1",0
"ATRNL1",0
"ATRX",1.5292
"ATRX",1.5292
"ATRX",1.5292
"ATXN1",0
"ATXN10",0
"ATXN1L",0
"ATXN2",0
"ATXN2L",0
"ATXN3",0
"ATXN3",0
"ATXN3L",0
"ATXN7",1.5022
"ATXN7",1.5022
"ATXN7L1",0
"ATXN7L1",0
"ATXN7L2",0
"ATXN7L3",0
"ATXN7L3B",0
"ATXN7L4",0
"AUH",0
"AUNIP",0
"AUP1",0
"AURKA",-1.618
"AURKAIP1",0
"AURKB",-1.9524
"AURKC",0
"AUTS2",0
"AV691872",1.4635
"AV722457",-1.4744
"AV739664",1.5841
"AV753543",1.7077
"AVEN",0
"AVIL",1.4499
"AVIL",1.4499
"AVIL",1.4499
"AVL9",0
"AVP",0
"AVPI1",0
"AVPR1A",0
"AVPR1B",0
"AVPR2",0
"AW291149",-1.5573
"AW589254",-2.153
"AW609040",0
"AW972338",2.1989
"AWAT1",0
"AWAT2",0
"AX721087",2.1912
"AX721172",-1.4567
"AXDND1",0
"AXIN1",0
"AXIN2",0
"AXL",0
"AXUD1",0
"AY090769",-1.4926
"AY129023",0
"AY358101",-1.5155
"AY358705",1.9983
"AY358788",0
"AY358828",2.9616
"AY831680",1.7996
"AZGP1",1.6384
"AZGP1",1.6384
"AZGP1P1",0
"AZI1",0
"AZI2",-1.5328
"AZIN1",0
"AZIN2",0
"AZU1",0
"B-ind1",0
"B001325",0
"B002301",0
"B002307",0
"B002319",0
"B002328",0
"B002342",0
"B002344",0
"B002356",0
"B002360",0
"B002386",0
"B006533",0
"B007447",0
"B007857",0
"B007895",0
"B007915",0
"B009598",0
"B011114",0
"B011117",0
"B011158",0
"B011174",0
"B011536",0
"B014515",0
"B014520",0
"B014555",0
"B014574",0
"B014583",0
"B014600",0
"B014609",0
"B015331",0
"B015718",0
"B017546",0
"B017915",0
"B018302",0
"B018325",0
"B018333",0
"B020630",0
"B020648",0
"B023208",0
"B028021",0
"B028960",0
"B028968",0
"B029012",0
"B029040",0
"B029343",0
"B1",0
"B29",0
"B2M",0
"B3GALNT1",0
"B3GALNT1",0
"B3GALNT2",0
"B3GALT1",0
"B3GALT2",0
"B3GALT4",0
"B3GALT4",0
"B3GALT5",0
"B3GALT6",0
"B3GAT1",0
"B3GAT2",0
"B3GAT3",0
"B3GLCT",0
"B3GN-T4",0
"B3GNT1",0
"B3GNT2",0
"B3GNT3",0
"B3GNT4",0
"B3GNT5",0
"B3GNT6",0
"B3GNT6",0
"B3GNT7",0
"B3GNT8",1.477
"B3GNT9",0
"B3GNTL1",0
"B4GALNT1",0
"B4GALNT2",0
"B4GALNT3",0
"B4GALNT4",0
"B4GALT1",1.5455
"B4GALT2",0
"B4GALT2",0
"B4GALT3",0
"B4GALT4",0
"B4GALT5",0
"B4GALT5",0
"B4GALT6",0
"B4GALT6",0
"B4GALT7",0
"B4GAT1",0
"B561",0
"B7-2",0
"B9D1",0
"B9D2",0
"BA108L7.2",0
"BA305P22.4",0
"BAALC",0
"BAALC-AS2",0
"BAAT",0
"BABAM1",0
"BACE",0
"BACE1",0
"BACE2",0
"BACH1",0
"BACH2",0
"BAD",0
"BAF180",0
"BAF250a",0
"BAG1",0
"BAG2",-1.5734
"BAG3",0
"BAG3",0
"BAG4",0
"BAG5",0
"BAG6",0
"BAGE",0
"BAGE5",0
"BAHCC1",0
"BAHD1",0
"BAIAP2",0
"BAIAP2L1",0
"BAIAP2L2",0
"BAIAP3",0
"BAK1",0
"BAL",0
"BAMBI",0
"BANF1",0
"BANF2",0
"BANK1",0
"BANP",0
"BAP1",-1.4403
"BAP1",-1.4403
"BAPX1",0
"BARD1",-1.7488
"BARHL1",0
"BARHL2",0
"BARX1",0
"BARX2",1.4019
"BASP1",0
"BAT1",0
"BAT2L",1.4813
"BATF",0
"BATF2",0
"BATF3",0
"BAX",0
"BAZ1A",0
"BAZ1B",0
"BAZ2A",1.4279
"BAZ2B",1.496
"BAZ2B",1.496
"BBC3",0
"bbc6",0
"BBIP1",0
"BBOF1",0
"BBOX1",0
"BBP",0
"BBS1",0
"BBS10",0
"BBS10",0
"BBS12",0
"BBS2",0
"BBS4",0
"BBS5",1.7999
"BBS7",0
"BBS9",0
"BBX",0
"BBX",0
"BC000986",0
"BC005092",-1.4321
"BC006530",-1.6571
"BC007606",0
"BC008476",3.2528
"BC008631",1.8755
"BC008667",-1.4408
"BC009036",1.5189
"BC009051",0
"BC010544",0
"BC011660",-1.5803
"BC013025",0
"BC013295",0
"BC014023",-1.5715
"BC014227",1.6939
"BC014938",1.5817
"BC015216",0
"BC015370",1.773
"BC016384",3.2221
"BC017507",4.4627
"BC018589",0
"BC020539",1.6489
"BC020909",-1.6262
"BC021857",1.8784
"BC022398",0
"BC023330",0
"BC024155",3.9542
"BC024651",1.4734
"BC027347",1.8557
"BC028022",0
"BC028039",0
"BC030122",-1.4055
"BC030138",4.2539
"BC030757",3.0391
"BC030768",0
"BC031250",0
"BC031274",1.7983
"BC032716",0
"BC033052",1.5528
"BC033528",1.5938
"BC033590",0
"BC033989",-1.595
"BC034271",2.0959
"BC035091",1.6374
"BC037328",0
"BC037740",0
"BC038512",0
"BC038559",0
"BC039524",0
"BC042589",1.7203
"BC045163",1.576
"BC045716",1.4441
"BC046172",0
"BC047110",0
"BC053632",0
"BC053669",0
"BC061915",-1.6298
"BC062438",1.6555
"BC062473",1.4444
"BC066984",-1.4855
"BC066989",-1.4158
"BC067908",-1.6535
"BC068044",0
"BC071732",-1.4667
"BC071773",3.0105
"BC108268",1.42
"BC112296",0
"BCAA",0
"BCAM",0
"BCAN",0
"BCAP29",0
"BCAP31",0
"BCAR1",0
"BCAR3",0
"BCAS1",0
"BCAS2",0
"BCAS3",0
"BCAS4",0
"BCAT1",0
"BCAT1",0
"BCAT1",0
"BCAT2",0
"BCCIP",0
"BCDIN3",0
"BCDIN3",0
"BCDIN3D",0
"BCDO",0
"BCG1",0
"BCHE",0
"BCKDHA",0
"BCKDHB",0
"BCKDHB",0
"BCKDK",0
"bcl-1",0
"BCL1",0
"BCL10",0
"BCL10",0
"BCL11A",0
"BCL11A",0
"BCL11A",0
"BCL11B",0
"BCL2",-1.4526
"BCL2",-1.4526
"BCL2A1",0
"BCL2L1",0
"BCL2L10",1.4531
"BCL2L11",0
"BCL2L11",0
"BCL2L12",0
"BCL2L13",0
"BCL2L14",0
"BCL2L15",0
"BCL2L2",0
"BCL3",0
"BCL6",0
"BCL6B",0
"BCL6B",0
"BCL7A",0
"BCL7A",0
"BCL7B",0
"BCL7C",0
"BCL9",0
"BCL9L",0
"BCLAF1",0
"BCLAF1",0
"BCLG",0
"BCO1",0
"BCO2",0
"BCOR",0
"BCOR",0
"BCORL1",0
"BCORP1",0
"BCR",0
"BCR",0
"BCR",0
"BCRG1",0
"BCRP",0
"BCS1L",0
"BCSG1",0
"BDH1",0
"BDH2",0
"BDKRB1",0
"BDKRB1",0
"BDKRB2",0
"BDNF",0
"BDP1",1.5993
"BDP1",1.5993
"BE072767",-1.6158
"BE138567",-1.8642
"BE467780",0
"BE540788",-1.5482
"BE614051",2.0296
"BE716310",1.556
"BE795374",0
"BE877371",1.585
"BEAN1",0
"BECN1",0
"BEGAIN",0
"BEND2",0
"BEND3",-1.4504
"BEND4",0
"BEND5",0
"BEND6",0
"BEND7",0
"BEST1",0
"BEST2",0
"BEST3",0
"BEST4",0
"BET1",0
"BET1L",0
"beta3Gal0.0cT-1",0
"BETA3GNT",0
"BEX1",0
"BEX2",0
"BEX3",0
"BEX4",1.5961
"BEX5",0
"BF129169",0
"BF677084",1.989
"BF831953",3.4977
"BF972140",0
"BFAR",0
"BFPZNF179",0
"BFSP1",0
"BFSP2",0
"Bft",0
"BG114486",1.4536
"BG182941",-2.3749
"BG205572",0
"BG536553",1.9534
"BG542103",1.6131
"BG686022",0
"BG928645",0
"BGLAP",0
"BGN",0
"BGP",0
"BGPa",0
"BHLHA15",0
"BHLHA9",0
"BHLHB2",0
"BHLHB3",0
"BHLHB4",0
"BHLHB5",0
"BHLHB8",0
"BHLHB9",0
"BHLHE22",0
"BHLHE23",0
"BHLHE40",1.469
"BHLHE41",1.6815
"BHMG1",0
"BHMT",0
"BHMT2",0
"BI497361",1.7763
"BICC1",0
"BICD",0
"BICD1",0
"BICD2",0
"BICDL1",0
"BICDL2",0
"BID",0
"BID",0
"BIGMo-103",0
"BIK",0
"BIN1",0
"BIN1",0
"BIN2",0
"BIN3",0
"BIN3-IT1",0
"BIRC2",0
"BIRC3",0
"BIRC4",0
"BIRC5",-1.6044
"BIRC6",1.8524
"BIRC7",0
"BIRC8",0
"BITE",0
"BIVM",0
"BK1048E9.5",0
"BL34",0
"BLCAP",0
"BLID",0
"BLK",0
"BLM",-1.6237
"BLMH",-1.4748
"BLMH",-1.4748
"BLNK",0
"BLOC1S1",0
"BLOC1S2",0
"BLOC1S2",0
"BLOC1S3",0
"BLOC1S4",0
"BLOC1S5",0
"BLOC1S6",0
"BLOV1",0
"BLP1",0
"BLP2",0
"BLTR2",0
"BLVRA",0
"BLVRB",0
"BLYM",0
"BLZF1",0
"BLZF1",0
"BM-002",0
"BM-009",0
"BM029",0
"BM032",0
"BM033",0
"BM037",0
"BM039",0
"BM040",0
"BM042",0
"BM045",0
"BM045853",0
"BM046",0
"BM468849",-1.4865
"BM469851",-1.531
"BM475547",1.8901
"BM666601",6.7393
"BM668321",0
"BM684461",-1.4396
"BM687502",1.6161
"BM723547",0
"BM792465",1.5929
"BM854107",2.6104
"BM932034",2.7469
"BM975332",-1.6461
"BM984396",1.6634
"BMF",0
"BMI1",0
"BMI1",0
"BMI1",0
"BMP-4",0
"BMP1",0
"BMP10",0
"BMP15",0
"BMP2",0
"BMP2K",0
"BMP3",0
"BMP4",0
"BMP5",0
"BMP6",1.8991
"BMP7",0
"BMP7",0
"BMP8",0
"BMP8A",0
"BMP8B",0
"BMPER",-1.4965
"BMPER",-1.4965
"BMPR1A",0
"BMPR1A",0
"BMPR1B",0
"BMPR2",0
"BMPY",0
"bMRP36a",0
"bMRP63",0
"bMRP64",0
"BMS1",1.7971
"BMT2",0
"BMX",0
"BN51T",0
"BNC",0
"BNC1",0
"BNC2",0
"BNC2",0
"BNIP1",0
"BNIP2",0
"BNIP3",0
"BNIP3L",1.6148
"BNIP3P1",0
"BNIPL",1.6063
"BOC",0
"BOD1",0
"BOD1L",1.466
"BOD1L1",0
"BOD1L2",0
"BOK",-1.4423
"BOLA1",0
"BOLA3",0
"BOLL",0
"BOP1",0
"BORA",0
"BORCS5",0
"BORCS6",0
"BORCS8",0
"BORCS8-MEF2B",0
"BP418551",0
"BP75",0
"BPES",0
"BPESC1",0
"BPGM",0
"BPHL",0
"BPI",0
"BPIFA1",0
"BPIFA2",0
"BPIFA3",0
"BPIFB1",0
"BPIFB2",0
"BPIFB3",0
"BPIFB4",0
"BPIFB6",0
"BPIFC",0
"BPIL1",0
"BPLP",0
"BPNT1",0
"BPTF",0
"BPTF",0
"BPY2",0
"BPY2B",0
"BQ183759",0
"BQ213856",0
"BQ674642",-1.5472
"BQ706262",0
"BQ926066",1.6209
"BRAF",0
"BRAL1",0
"BRAP",0
"BRAP2",0
"BRAT1",0
"BRCA1",-1.6629
"BRCA2",0
"BRCC3",0
"BRD1",0
"BRD2",0
"BRD3",0
"BRD3",0
"BRD4",0
"BRD7",0
"BRD8",0
"BRD9",0
"BRDG1",0
"BRDT",0
"BRE",0
"BREA2",0
"BRF1",0
"BRF1",0
"BRF2",0
"BRI3",0
"BRI3BP",0
"BRI3BP",0
"BRICD5",0
"BRINP1",0
"BRINP2",0
"BRINP3",0
"BRIP1",0
"BRIX1",0
"BRK1",0
"BRMS1",0
"BRMS1L",0
"BRMS1L",0
"BROX",0
"BRPF1",0
"BRPF3",0
"BRS3",0
"BRSK1",0
"BRSK2",0
"BRUNOL4",0
"BRUNOL4",0
"BRUNOL5",0
"BRWD1",1.5394
"BRWD1",1.5394
"BRWD3",0
"BRX",0
"BSCL2",0
"BSDC1",0
"BSEP",0
"BSG",0
"BSMAP",0
"BSN",0
"BSND",0
"BSPECV",0
"BSPH1",0
"BSPRY",0
"BST1",0
"BST2",0
"BSX",0
"BT",0
"BT2.1",0
"BTAF1",0
"BTBD1",0
"BTBD10",0
"BTBD11",0
"BTBD14A",0
"BTBD14B",0
"BTBD14B",0
"BTBD14B",0
"BTBD16",0
"BTBD17",0
"BTBD18",0
"BTBD19",0
"BTBD2",0
"BTBD3",0
"BTBD3",0
"BTBD6",0
"BTBD7",1.5584
"BTBD8",0
"BTBD9",0
"BTC",0
"BTD",0
"bteb2",0
"BTEB4",0
"BTF3",0
"BTF3",0
"BTF3L1",0
"BTF3L4",0
"BTF5",0
"BTG1",1.6762
"BTG2",1.4442
"BTG3",0
"BTG4",0
"BTK",0
"BTN1A1",0
"BTN2A1",0
"BTN2A2",0
"BTN2A3",0
"BTN3A1",0
"BTN3A1",0
"BTN3A1",0
"BTN3A2",0
"BTN3A2",0
"BTN3A3",0
"BTNL2",0
"BTNL3",0
"BTNL8",0
"BTNL9",0
"BTRC",0
"BTRCP2",0
"BU540282",0
"BU566406",0
"BU567566",1.4619
"BU567832",2.1785
"BU602485",0
"BU661610",-1.5776
"BU685299",1.4744
"BU726029",2.2848
"BU930679",2.2695
"BU940040",1.5356
"BU943730",2.4198
"BUB1",0
"BUB1B",-1.4803
"BUB3",0
"BUD13",-1.409
"BUD31",0
"BUP",0
"BUP1",0
"BV8",0
"BVES",0
"BX090390",2.1001
"BX090412",2.3294
"BX090929",1.6041
"BX091936",1.4061
"BX097783",2.505
"BX098411",-1.5235
"BX098660",0
"BX100717",1.5424
"BX105952",-1.453
"BX106190",2.8927
"BX107298",0
"BX107836",-1.5561
"BX109472",1.69
"BX111257",2.3587
"BX111520",3.1198
"BX114023",0
"BX114900",1.6822
"BX115813",1.4689
"BX116720",3.2835
"BX119435",1.425
"BX393727",1.4987
"BX400400",-1.6029
"BX433351",-1.6942
"BX440400",1.8059
"BX485389",3.4035
"BX537788",3.599
"BX538057",0
"BX641009",2.5295
"BX647987",1.7243
"BX648591",0
"BX648855",0
"BX648950",1.5515
"BXDC5",0
"BXDC5",0
"BY55",0
"BY796363",1.6203
"byk",0
"BYSL",0
"BZRAP1",0
"BZRAP1",0
"BZW1",1.49
"BZW2",0
"c-erbA-1",0
"c-erbB-3",0
"c-hluPGFS",0
"c-maf",0
"c-mpl-K",0
"C004531",0
"C005943",0
"C005954",0
"C10orf10",0
"C10orf104",0
"C10orf105",0
"C10orf107",0
"C10orf11",0
"C10orf110",0
"C10orf111",0
"C10orf113",0
"C10orf116",1.7356
"C10orf118",1.4033
"C10orf119",-1.4658
"C10orf12",1.6241
"C10orf120",0
"C10orf128",0
"C10orf142",0
"C10orf18",0
"C10orf2",0
"C10orf25",0
"C10orf28",0
"C10orf32",0
"C10orf35",0
"C10orf43",0
"C10orf47",0
"C10orf47",0
"C10orf53",0
"C10orf54",0
"C10orf55",0
"C10orf58",0
"C10orf61",0
"C10orf62",0
"C10orf67",0
"C10orf71",0
"C10orf76",0
"C10orf79",0
"C10orf82",1.6562
"C10orf83",0
"C10orf84",-1.4286
"C10orf88",0
"C10orf89",0
"C10orf90",0
"C10orf91",0
"C10orf95",0
"C10orf99",0
"C11orf1",0
"C11orf1",0
"C11orf10",0
"C11ORF14",0
"C11ORF15",0
"C11orf16",0
"C11ORF16",0
"C11ORF17",0
"C11orf2",0
"C11ORF2",0
"C11orf21",0
"C11ORF23",0
"C11orf24",0
"C11ORF24",0
"C11orf36",0
"C11orf40",0
"C11orf41",1.6058
"C11orf42",0
"C11orf44",0
"C11orf45",0
"C11orf48",0
"C11orf49",0
"C11ORF5",0
"C11orf52",0
"C11orf53",0
"C11orf54",0
"C11orf54",0
"C11orf57",0
"C11orf58",-1.6512
"C11orf61",0
"C11orf63",1.4179
"C11orf63",1.4179
"C11orf65",0
"C11orf67",0
"C11orf68",0
"C11orf69",0
"C11orf70",0
"C11orf71",0
"C11orf71",0
"C11orf74",0
"C11orf75",0
"C11orf77",0
"C11orf80",0
"C11orf82",-1.4829
"C11orf84",0
"C11orf86",0
"C11orf87",0
"C11orf88",0
"C11orf91",0
"C11orf94",0
"C11orf95",0
"C12orf11",0
"C12orf2",0
"C12orf22",0
"C12orf23",0
"C12orf24",0
"C12orf28",0
"C12orf29",0
"C12ORF3",0
"C12orf32",0
"C12orf35",0
"C12orf35",0
"C12orf36",0
"C12orf4",0
"C12ORF4",0
"C12orf40",0
"C12orf42",0
"C12orf43",0
"C12orf44",0
"C12orf45",0
"C12orf46",0
"C12orf48",-1.4875
"C12orf49",0
"C12ORF5",0
"C12orf50",0
"C12orf51",1.6816
"C12orf54",0
"C12orf57",0
"C12ORF6",0
"C12orf60",0
"C12orf65",0
"C12orf70",0
"C12orf71",0
"C12orf73",0
"C12orf74",0
"C12orf75",0
"C12orf76",1.5048
"C13orf1",0
"C13orf1",0
"C13orf23",0
"C13orf27",0
"C13orf31",0
"C13orf34",0
"C13orf37",0
"C14orf1",0
"C14orf102",0
"C14orf102",0
"C14orf103",0
"C14orf103",0
"C14orf104",0
"C14orf105",0
"C14orf106",0
"C14orf111",0
"C14orf112",0
"C14orf118",1.7328
"C14orf118",1.7328
"C14orf119",0
"C14orf128",0
"C14orf129",0
"C14orf135",0
"C14orf139",-1.5101
"C14orf143",0
"C14orf145",0
"C14orf145",0
"C14orf145",0
"C14orf149",-1.4188
"C14orf159",0
"C14orf166",0
"C14orf167",0
"C14orf169",0
"C14orf177",0
"C14orf178",0
"C14orf179",0
"C14orf179",0
"C14orf180",0
"C14orf2",0
"C14orf28",0
"C14orf32",0
"C14orf32",0
"C14orf33",0
"C14orf37",0
"C14orf39",0
"C14orf4",0
"C14orf43",0
"C14orf43",0
"C14orf46",0
"C14orf49",-1.5784
"C14orf65",0
"C14orf65",0
"C14orf65",0
"C14orf72",0
"C14orf79",0
"C14orf80",-1.473
"C14orf81",0
"C14orf93",0
"C15ORF2",0
"C15orf21",0
"C15orf23",-1.489
"C15orf28",1.6322
"C15orf29",0
"C15orf29",0
"C15orf32",0
"C15orf37",0
"C15orf38",0
"C15orf38",0
"C15orf39",0
"C15ORF4",0
"C15orf41",0
"C15orf42",-1.5203
"C15orf42",-1.5203
"C15orf48",2.5188
"C15orf5",2.5398
"C15ORF5",0
"C15orf51",0
"C15orf51",0
"C15orf52",1.6622
"C15orf53",0
"C15orf54",0
"C15orf56",0
"C15orf57",0
"C15orf59",1.783
"C15orf61",0
"C15orf62",0
"C15orf65",0
"C16ORF3",0
"C16orf30",0
"C16orf45",0
"C16orf46",0
"C16orf5",0
"C16orf52",1.5655
"C16orf53",0
"C16orf54",0
"C16orf55",0
"C16orf57",0
"C16orf58",0
"C16orf58",0
"C16orf59",-1.4268
"C16orf61",0
"C16orf62",0
"C16orf63",0
"C16orf63",0
"C16orf69",0
"C16orf69",0
"C16orf70",0
"C16orf71",0
"C16orf72",0
"C16orf74",0
