"Gene","FOXP1"
"SPINLW1",-0.0377
"SPINT1",0
"SPINT2",0
"SPINT3",0
"SPINT4",0
"Spir-1",0
"SPIRE1",0
"SPIRE2",0
"SPN",-0.5149
"SPNS1",0
"SPNS2",0
"SPNS3",0
"SPO11",0
"SPOCD1",-2.1744
"SPOCK1",0
"SPOCK2",0
"SPOCK3",0
"SPON1",0
"SPON2",0
"SPOP",0
"SPOPL",0
"SPOUT1",0
"SPP1",-0.6828
"SPP2",0
"SPPL2A",0.9138
"SPPL2B",0
"SPPL2C",0
"SPPL3",0
"SPR",0
"SPR1",0
"SPRED1",0.1256
"SPRED1",-0.1771
"SPRED2",0
"SPRED3",0
"SPRN",0
"SPRR1A",-0.093
"SPRR1A",-0.1382
"SPRR1B",-0.1718
"SPRR2A",0
"SPRR2B",0
"SPRR2C",-0.3259
"SPRR2D",-0.3015
"SPRR2E",-0.2935
"SPRR2F",0
"SPRR2G",2.2773
"SPRR3",-0.0785
"SPRR4",1e-04
"SPRTN",0
"SPRY1",-0.2246
"SPRY2",-0.1722
"SPRY3",0
"SPRY4",0
"SPRYD3",-0.9862
"SPRYD7",0
"SPSB1",-1.9552
"SPSB1",0.045
"SPSB2",0
"SPSB3",0
"SPSB4",0
"SPTA1",0
"SPTAN1",-1.1599
"SPTB",0
"SPTBN1",0
"SPTBN2",-1.0107
"SPTBN3",0
"SPTBN4",0
"SPTBN5",0.1361
"SPTLC1",0
"SPTLC2",-0.1523
"SPTLC2",-0.3828
"SPTLC3",-0.4498
"SPTSSA",0
"SPTSSB",0
"SPTY2D1",0
"SPUF",0
"SPX",0
"SPZ1",0.1028
"SQLE",0
"SQRDL",-0.1371
"SQSTM1",-0.5786
"SR-A",0
"SR140",0
"SRA1",-0.1653
"SRA1",-0.1511
"SRA1",-0.3655
"SRB7",0
"SRBD1",0
"SRC",0
"SRCAP",-0.365
"SRCL",0
"SRD5A1",2.4718
"SRD5A2",0
"SRD5A2L",-0.4215
"SRD5A3",0
"SREB3",0
"SREBF1",-3.3819
"SREBF1",-0.1426
"SREBF2",-0.384
"SREBF2",-0.9422
"SREC",0
"SREK1",0
"SREK1IP1",0
"SRF",-0.0767
"SRF",0.0395
"SRF",-0.8165
"SRFBP1",-0.9472
"SRGAP1",0
"SRGAP2",0
"SRGAP3",-0.3299
"SRGN",0
"SRI",-0.5882
"SRI",-0.0552
"SRM",0
"SRM300",0
"SRMS",0
"SRP14",0
"SRP19",0
"SRP1gamma",0
"SRp40",0
"SRP54",0
"SRP68",0
"SRP72",0
"SRP9",-0.5943
"SRP9",0.5844
"SRPK1",0
"SRPK2",0.2036
"SRPK2",0.0336
"SRPK3",0
"SRPRA",0
"SRPRB",0
"SRPSOX",0
"SRPX",-2.5311
"SRPX2",0.1197
"SRR",0
"SRRD",0
"SRRM1",0
"SRRM2",0
"SRRM3",0
"SRRM4",0
"SRRM5",0
"SRRT",0
"SRSF1",0
"SRSF10",0
"SRSF11",0
"SRSF12",0
"SRSF2",0
"SRSF3",0
"SRSF4",0
"SRSF5",0
"SRSF6",0
"SRSF7",0
"SRSF8",0
"SRSF9",0
"SRXN1",-0.054
"SRY",0.0838
"SS18",-1.7539
"SS18L1",-0.1317
"SS18L1",0.2062
"SS18L2",0
"SSB",0
"SSBP1",0
"SSBP2",-0.754
"SSBP2",-0.2293
"SSBP3",-0.438
"SSBP3",-0.1932
"SSBP4",0
"SSC4D",0
"SSC5D",0
"SSFA2",0
"SSH1",0
"SSH2",0
"SSH3",0
"SSI-3",0
"SSMEM1",0
"SS0.01",0
"SSPN",0
"SSPO",0
"SSR1",0.0401
"SSR2",-0.2839
"SSR2",0.1721
"SSR3",0
"SSR4",-0.3263
"SSRP1",0.0031
"SSSCA1",0
"SST",0
"SSTR1",0
"SSTR2",0
"SSTR3",0
"SSTR4",0
"SSTR5",0
"SSTRIP",0
"SSU72",0
"SSUH2",0
"SSX1",0.0959
"SSX2",0.631
"SSX2",0.1145
"SSX2IP",0
"SSX3",-0.0539
"SSX4",0
"SSX4B",0
"SSX5",-0.11
"SSX6",0
"SSX7",0.0414
"SSX8",0.098
"SSX9",-0.0887
"SSXTSSX4 fusion",0
"SSXTSSX4v fusion",0
"ST13",0
"ST14",0
"ST16",0
"ST18",-0.377
"ST1B2",0
"st2",0
"ST20",0
"ST3Gal VI",0
"ST3GAL1",-0.0441
"ST3GAL1",-0.1718
"ST3GAL2",0.3083
"ST3GAL2",-0.1608
"ST3GAL3",-0.0914
"ST3GAL3",-0.3524
"ST3GAL4",0
"ST3GAL5",-0.4165
"ST3GAL6",0
"ST5",-1.4941
"ST6GAL1",-0.5087
"ST6GAL1",-0.0877
"ST6GAL2",0.1052
"ST6GAL0.0C1",0
"ST6GAL0.0C2",1.9017
"ST6GAL0.0C2",0.5526
"ST6GAL0.0C3",0
"ST6Gal0.0c4",0
"ST6GAL0.0C4",-0.132
"ST6GAL0.0C5",0.0774
"ST6GAL0.0C6",0
"ST6GAL0.0CIV",0
"ST7",-0.5715
"ST7",-0.8264
"ST7L",0
"ST8SIA1",0
"ST8SIA2",0
"ST8SIA3",0
"ST8SIA4",0
"ST8SIA5",0
"ST8SIA6",0
"STAB1",-0.4191
"STAB1",-0.5315
"STAB2",0
"STAC",-0.6746
"STAC",-0.5266
"STAC2",0
"STAC3",0
"STAG1",-0.3005
"STAG2",0
"STAG3",0
"STAG3L1",0
"STAG3L4",0
"STAM",0
"STAM2",0
"STAMBP",0
"STAMBPL1",-0.5662
"STAP1",0
"STAP2",-0.3489
"STAR",0
"STARD10",0
"STARD13",0.0073
"STARD13",-0.4583
"STARD3",0
"STARD3NL",0
"STARD4",1.4897
"STARD5",0
"STARD6",0
"STARD7",0
"STARD8",0
"STARD9",0
"STAT1",0.2393
"STAT1",-1.1883
"STAT2",0.0604
"STAT3",-1.2314
"STAT3",-0.6268
"STAT3",-1.6346
"STAT4",0.0774
"STAT4",0.0689
"STAT5A",0.0233
"STAT5A",-5e-04
"STAT5B",-0.4572
"STAT6",0.0393
"STATH",0
"STATIP1",-1.048
"STAU",0
"STAU1",0.3249
"STAU2",0
"staufen",0
"STBD1",0
"STC1",0
"STC2",0.0803
"STC2",0.1087
"STE",0
"STEAP1",-0.9904
"STEAP1",-0.8351
"STEAP1B",0
"STEAP2",0
"STEAP3",0
"STEAP4",0.8321
"stem cell factor, SCF",0
"STEP",0
"STG",0
"STH",0
"STIL",-0.2735
"STIM1",-0.8721
"STIM2",0
"STIP1",-2.8922
"STIP1",0.5762
"STK10",3.0659
"STK11",-0.4585
"STK11",-2.8226
"STK11IP",0
"STK16",0
"STK17A",-0.0481
"STK17A",0.4816
"STK17B",0
"STK19",0
"STK24",0
"STK25",0.4623
"STK25",0.3212
"STK26",0
"STK3",-0.5273
"STK31",0
"STK32A",0
"STK32B",-0.0757
"STK32C",0
"STK33",0
"STK35",-0.0822
"STK36",-0.3621
"STK38",0
"STK38L",0.1331
"STK38L",0.1188
"STK39",0
"STK4",0
"STK40",0
"STK6",0
"STK9",0
"STKLD1",0
"STM",0
"STM7",0
"STMN1",0
"STMN2",0
"STMN3",0
"STMN4",0
"STMND1",0
"STOM",0
"STOML1",0
"STOML2",0
"STOML3",0
"STON1",0
"STON1-GTF2A1L",0
"STON2",-0.1605
"STON2",-0.3417
"STOX1",0
"STOX2",0
"STPG1",0
"STPG2",0
"STPG3",0
"STRA13",0
"STRA6",0
"STRA8",0
"STRADA",0
"STRADB",0
"STRAIT11499",0
"STRAP",0
"STRBP",0
"STRC",0
"STRIN",0
"STRIP1",0
"STRIP2",0
"STRL33",0
"STRN",0
"STRN3",1.4315
"STRN3",-0.6058
"STRN3",-0.2442
"STRN4",-1.0579
"STS",-0.1632
"STS-1",-0.1948
"STT3A",-0.1047
"STT3B",-0.183
"STUB1",0
"STUM",0
"STX10",-1.3837
"STX10",-0.3188
"STX11",-0.1791
"STX12",-0.9837
"STX16",0
"STX17",0.1272
"STX18",0
"STX19",0
"STX1A",0
"STX1B",0
"STX2",0.5368
"STX3",-0.7035
"STX4",0
"STX5",0
"STX6",0.1262
"STX6",0.1997
"STX6",0.2158
"STX7",0
"STX8",0
"STXBP1",0
"STXBP2",0
"STXBP3",0
"STXBP4",0
"STXBP5",0
"STXBP5L",0
"STXBP6",-0.3875
"STXBP6",0.0777
"STXBP6",-0.4624
"STYK1",0
"STYX",0
"STYXL1",0.9528
"SUB1",-0.0422
"SUB1",0.0393
"SUB1",0.3127
"SUB1P1",0
"SUCLA2",-3.0879
"SUCLA2",-0.1374
"SUCLG1",0
"SUCLG2",-1.0083
"SUCNR1",0
"SUCO",0
"SUDS3",0.415
"SUFU",0.0922
"SUFU",-0.127
"SUGCT",0
"SUGP1",0
"SUGP2",0
"SUGT1",0
"SUGT1P1",0
"SUHW1",-0.4835
"SUHW2",0.0384
"SUHW3",-0.0317
"SUHW4",-0.138
"SULF1",0.1812
"SULF2",-0.1709
"SULT1A1",0
"SULT1A2",0
"SULT1A3",0.1069
"SULT1A3",-0.1283
"SULT1B1",0
"SULT1C1",0
"SULT1C2",0
"SULT1C3",0
"SULT1C4",0
"SULT1E1",-0.1383
"SULT2A1",0
"SULT2B1",-0.2073
"SULT4A1",0
"SULTX3",0
"SUMF1",0
"SUMF2",0
"SUMO1",-1.422
"SUMO1P1",0.3829
"SUMO1P3",-0.0118
"SUMO2",0.1245
"SUMO2",0.1302
"SUMO3",0
"SUN1",0
"SUN2",0
"SUN3",0
"SUN5",0
"SUOX",0
"SUPAR",0
"SUPT16H",-2.7122
"SUPT16H",1.0415
"SUPT20H",0
"SUPT20HL1",0
"SUPT20HL2",0
"SUPT3H",-0.1349
"SUPT4H1",-0.4303
"SUPT4H1",0.8972
"SUPT5H",-2.6471
"SUPT6H",-0.856
"SUPT6H",-0.0174
"SUPT7L",-0.0842
"SUPT7L",-0.7129
"SUPV3L1",0
"SUR1",0
"SURB7",-1.3342
"SURF1",-0.2896
"SURF2",0
"SURF4",0
"SURF5",-0.4804
"SURF5",-0.0942
"SURF5",-0.3863
"SURF6",0
"SUSD1",0
"SUSD2",0
"SUSD3",0
"SUSD4",0
"SUSD5",0
"SUSD6",0
"SUT1",0
"SUV39H1",-0.5512
"SUV39H2",-0.3614
"SUV39H2",-0.3122
"SUV420H1",-0.0239
"SUV420H1",-0.7129
"SUV420H2",-0.2001
"SUZ12",-0.1032
"SUZ12",-0.4228
"SUZ12",-0.0751
"SV2A",0
"SV2B",0
"SV2C",0
"SVBP",0
"SVCT1",0
"SVCT2",0
"SVEP1",0
"SVIL",1.1781
"SVIP",0
"SVOP",0
"SVOPL",0
"SWAP70",-0.8299
"SWI5",0
"SWSAP1",0
"SWT1",0
"SYAP1",0
"SYBU",0
"SYCE1",0
"SYCE1L",0
"SYCE2",0
"SYCE3",0
"SYCN",0
"SYCP1",0
"SYCP2",0
"SYCP2L",0
"SYCP3",0
"SYDE1",0
"SYDE2",0
"SYF2",0
"SYK",0
"SYMPK",-2.4866
"SYN1",0
"SYN2",0
"SYN3",0
"SYNC",0
"SYNCOILIN",0
"SYNCRIP",-0.0224
"SYNCRIP",0.689
"SYNCRIP",0.125
"SYNDIG1",0
"SYNDIG1L",0
"SYNE1",0
"SYNE2",0
"SYNE3",0
"SYNE4",0
"SYNGAP1",0
"SYNGR1",0
"SYNGR2",0
"SYNGR3",0
"SYNGR4",2.7129
"SYNJ1",-0.3919
"SYNJ1",0.0354
"SYNJ2",-0.1193
"SYNJ2",-0.0242
"SYNJ2BP",0
"SYNM",0
"SYNPO",0
"SYNPO2",0
"SYNPO2L",0
"SYNPR",0
"SYNRG",0
"SYP",-0.0031
"SYPL1",0.0975
"SYPL1",-1.8048
"SYPL2",0
"SYS1",-0.1254
"SYT1",0
"SYT10",0
"SYT11",0
"SYT12",0
"SYT13",0
"SYT14",0
"SYT15",0
"SYT16",0
"SYT17",0
"SYT2",0.2787
"SYT3",0
"SYT4",0
"SYT5",0
"SYT7",-0.1486
"SYT8",0
"SYT9",-0.3762
"SYT9",0.1005
"SYTL1",0
"SYTL2",0
"SYTL3",0
"SYTL4",0.0105
"SYTL5",0
"SYVN1",-2.1742
"SYVN1",-0.345
"SZF1",0
"SZRD1",0
"T",-0.0021
"T-Star",0
"T1A-2",0
"T3 receptor-associating cofactor-1, TRAC-1",0
"TA-NFKBH",-0.1337
"TAAR1",0
"TAAR2",0
"TAAR3",0
"TAAR5",0
"TAAR6",0
"TAAR8",0
"TAAR9",0
"TAB1",0
"TAB2",0
"TAB3",0
"TAC1",0
"TAC1R",0
"TAC3",0
"TAC3RL",0
"TAC4",-0.1492
"TACC1",-0.2936
"TACC1",0.5629
"TACC2",-0.1867
"TACC2",-0.4358
"TACC3",0
"TACI",0
"TACO1",0
"TACR1",0
"TACR2",0
"TACR3",0
"TACSTD2",-0.1475
"TACTILE",0
"TADA1",0
"TADA1L",-0.6392
"TADA2A",0
"TADA2B",0
"TADA2L",-0.4366
"TADA2L",-0.3246
"TADA3",0
"TADA3L",-0.3886
"TADA3L",-0.4913
"TAF1",-0.2329
"TAF1",-0.4648
"TAF10",0.1736
"TAF11",7.0095
"TAF12",0.5791
"TAF13",0.2067
"TAF15",0
"TAF1A",0.1367
"TAF1B",-0.4014
"TAF1C",-1.0522
"TAF1C",-0.4618
"TAF1D",0
"TAF1L",-0.2728
"TAF2",-0.807
"TAF2",-0.409
"TAF2",0.0775
"TAF2C1",0
"TAF2Q",0
"TAF3",0.7076
"TAF3",0.2795
"TAF3",0.3947
"TAF4",0.0826
"TAF4B",-0.3446
"TAF5",-0.2044
"TAF5L",0.3202
"TAF5L",-0.2499
"TAF6",-0.6696
"TAF6L",-0.0608
"TAF7",-0.5135
"TAF7L",-0.0612
"TAF8",0
"TAF9",-0.6913
"TAF9",-0.2622
"TAF9",-0.195
"TAF9B",-0.821
"TAF9B",-0.3737
"TAF9B",0.0524
"TAFII105",0
"TAFII170",0
"TAGAP",0
"TAGLN",-1.0375
"TAGLN",1.7223
"TAGLN2",0
"TAGLN3",-0.0553
"TAIP-2",0.013
"TAK1",0
"tAKR",0.022
"tAKR",0.1293
"TAL1",-0.2921
"TAL1",0.2394
"TAL2",-0.3021
"TALDO1",0
"TAMM41",0
"TANC1",0
"TANC2",0
"TANGO2",0
"TANGO6",0
"TANK",0
"TAOK1",0
"TAOK2",-1.5672
"TAOK2",-0.1806
"TAOK3",0
"TAP1",-0.4526
"TAP2",0
"tapasin",0
"TAPBP",0
"TAPBPL",0
"TAPT1",0
"TARBP-b",0
"TARBP1",-0.4624
"TARBP2",-3.7501
"TARDBP",-0.1099
"TARDBP",0.5601
"TARM1",0
"TARS",0
"TARS2",0
"TARSL2",0
"TAS1R1",0
"TAS1R2",0
"TAS2R1",0
"TAS2R10",-0.4802
"TAS2R13",0
"TAS2R14",0
"TAS2R16",0
"TAS2R19",0
"TAS2R20",0
"TAS2R3",0
"TAS2R31",0
"TAS2R38",0
"TAS2R39",0
"TAS2R4",0
"TAS2R40",0
"TAS2R41",0
"TAS2R43",0
"TAS2R46",0
"TAS2R5",0
"TAS2R50",0
"TAS2R60",0
"TAS2R7",0
"TAS2R8",0
"TAS2R9",0
"TASP1",-0.6856
"TAT",0.0925
"TAT",-0.4735
"TATDN1",0
"TATDN2",0
"TATDN3",0
"TAX1BP1",-0.1472
"TAX1BP3",0
"TAZ",0
"TB1",0
"TBATA",0
"TBC1D1",0
"TBC1D10A",0
"TBC1D10B",0
"TBC1D10C",0
"TBC1D12",-0.1262
"TBC1D12",0.0847
"TBC1D13",0
"TBC1D14",0
"TBC1D15",0
"TBC1D16",0
"TBC1D17",-0.1962
"TBC1D19",0.0039
"TBC1D2",0
"TBC1D20",0
"TBC1D21",0
"TBC1D22A",-1.5518
"TBC1D22B",0
"TBC1D23",0
"TBC1D24",0
"TBC1D25",0
"TBC1D28",0
"TBC1D29",0
"TBC1D2B",0.3266
"TBC1D2B",-0.3272
"TBC1D30",0
"TBC1D31",0
"TBC1D32",0
"TBC1D3B",0
"TBC1D3C",0
"TBC1D3F",0
"TBC1D3G",0
"TBC1D3H",0
"TBC1D3L",0
"TBC1D3P2",0
"TBC1D4",-0.3646
"TBC1D5",0.409
"TBC1D5",-0.2594
"TBC1D7",0
"TBC1D8",1.3677
"TBC1D8B",-0.0077
"TBC1D8B",0.1835
"TBC1D9",1.6711
"TBC1D9B",0
"TBCA",0
"TBCB",0
"TBCCD1",0
"TBCD",0
"TBCE",0
"TBCEL",0
"TBCK",0
"TBK1",0
"TBKBP1",0
"TBL1",0
"TBL1X",-0.1505
"TBL1XR1",1.7079
"TBL1XR1",-0.4316
"TBL1XR1",1.1123
"TBL1XR1",-0.3058
"TBL1Y",0.2531
"TBL2",0
"TBL3",0
"TBLR1",0
"TBN",-0.0108
"TBP",0.1976
"TBPL1",0.2651
"TBPL2",0
"TBR1",0.0814
"TBRG1",0
"TBRG4",0
"TBX1",0.0911
"TBX1",1.6637
"TBX10",-0.6508
"TBX15",0.1395
"TBX18",0
"TBX19",0.2685
"TBX19",0.1641
"TBX2",-0.0923
"TBX20",0.1071
"TBX21",-0.1132
"TBX22",0.1022
"TBX3",0.2616
"TBX3",-0.2594
"TBX3-iso",0
"TBX4",-0.0862
"TBX5",0.3341
"TBX5",0.0878
"TBX6",-0.3912
"TBXA2R",0
"TBXAS1",0
"TC1",0
"TC10",0
"TC21",0
"TC3",0
"TCAF1",0
"TCAF2",0
"tcag7.907",0
"TCAIM",0
"TCAM-1",0
"TCAP",0
"TCBAP0758",0
"TCEA1",-0.0467
"TCEA1",-0.2081
"TCEA2",0.1066
"TCEA3",-0.235
"TCEA3",-0.4434
"TCEA3",-0.3958
"TCEAL1",3.3756
"TCEAL2",-0.8017
"TCEAL3",0.5848
"TCEAL4",0.1852
"TCEAL5",0.2422
"TCEAL6",0.9593
"TCEAL7",0.0075
"TCEAL7",-0.1693
"TCEAL8",0.1721
"TCEAL9",0
"TCEANC",0
"TCEANC2",0
"TCEB1",-0.1506
"TCEB2",-0.2389
"TCEB2",0.7505
"TCEB3",-1.2894
"TCEB3",-0.2812
"TCEB3B",0.0967
"TCEB3C",-0.1475
"TCEB3CL2",0
"TCEB3L",0
"TCERG1",-0.7825
"TCERG1L",-0.0402
"TCF-3",0
"TCF1",-1.7299
"TCF1",0.0729
"TCF12",1.0885
"TCF12",0.0386
"TCF12",-0.0053
"TCF15",4.6916
"TCF15",0.0416
"TCF19",-0.1651
"TCF19",-0.6478
"TCF2",-0.2906
"TCF2",0.094
"TCF20",-0.4197
"TCF21",0.72
"TCF23",8e-04
"TCF24",0
"TCF25",0.9142
"TCF25",-1.5316
"TCF3",-0.2518
"TCF3",-0.7057
"TCF4",-0.9398
"TCF7",0.0402
"TCF7L1",0.5011
"TCF7L2",0.0635
"TCF7L2",0.0604
"TCF8",1.2635
"TCFL5",1.3877
"TCFL5",0.1857
"TCHH",0
"TCHHL1",0
"TCHP",0
"TCIRG1",0
"TCL1A",0
"TCL1B",0
"TCL6",0
"TCN1",-1.3299
"TCN2",0
"TCOF1",-0.1012
"TCOF1",0.2511
"TCP1",0
"TCP10",0
"TCP10L",0
"TCP10L2",0
"TCP11",0
"TCP11L1",0
"TCP11L2",0.1544
"TCP11X2",0
"TCRA",0
"TCRB",0
"TCRBV13S1-TCRBJ2S1",0
"TCRG",0
"TCRGC2",0
"TCTA",0
"TCTE1",0
"TCTE3",0
"TCTEX1D1",0.105
"TCTEX1D2",0
"TCTEX1D4",0
"TCTN1",0
"TCTN2",0
"TCTN3",0
"TDG",0
"TDGF1",-0.0479
"TDGF1",0.1248
"TDGF1P3",0
"TDGF3",0.0925
"TDH",0
"TDO2",0
"TDP1",0
"TDP2",0
"TDPGD",0
"TDRD1",0
"TDRD10",0
"TDRD12",0
"TDRD3",0
"TDRD5",0
"TDRD6",0
"TDRD7",0
"TDRD9",0
"TDRKH",-0.2467
"TDRKH",-0.0113
"TDRP",0
"TEAD1",-0.0557
"TEAD2",-0.2752
"TEAD3",1.2816
"TEAD3",-0.1843
"TEAD4",-0.3843
"TEC",-0.2632
"TEC",0.0871
"TECPR1",0
"TECPR2",0
"TECR",0
"TECRL",0
"TECTA",0
"TECTB",0
"TED",0
"TEDDM1",0
"TEF",-0.4166
"TEF",-0.1724
"TEFM",0
"TEK",0
"TEKT1",0
"TEKT2",0
"TEKT3",0
"TEKT4",0
"TEKT4P2",0
"TEKT5",0
"TEL2",0
"TELO2",0
"TEM1",0
"TEM2",0
"TEM7",0
"TENC1",0
"TENM1",0
"TENM2",0
"TENM3",0
"TENM4",0
"TEP1",0.0956
"TEP1",0.6288
"TEPP",0
"TEPSIN",0
"TERA",0
"TERB1",0
"TERB2",0
"TERE1",0
"TERF1",0.1232
"TERF1",-0.775
"TERF1",1.4581
"TERF2",-0.189
"TERF2IP",-0.1134
"TERT",0
"TES",0
"TESC",-0.5546
"TESK1",0
"TESK2",0
"TESMIN",0
"TESPA1",0
"TET1",0
"TET2",0
"TETM4",0
"TEX10",0
"TEX101",0
"TEX11",0
"TEX12",0
"TEX13A",0
"TEX13B",0
"TEX14",0
"TEX15",0
"TEX19",0
"TEX2",0
"TEX22",0
"TEX26",0
"TEX261",0
"TEX264",0
"TEX28",0
"TEX29",0
"TEX30",0
"TEX33",0
"TEX35",0
"TEX36",0
"TEX37",0
"TEX38",0
"TEX40",0
"TEX43",0
"TEX9",0
"TF",0
"TFAM",-0.0747
"TFAM",1.0354
"TFAP2A",0.1864
"TFAP2B",0.0468
"TFAP2C",-0.9547
"TFAP2D",0.0992
"TFAP2E",-0.2709
"TFAP4",-0.3723
"TFB1M",1.4665
"TFB2M",0.3478
"TFCP2",-0.6182
"TFCP2",-2.7044
"TFCP2L1",-2.1314
"TFDP1",-0.5661
"TFDP1",-2.186
"TFDP2",0
"TFDP3",-0.2972
"TFE3",2e-04
"TFEB",0.1824
"TFEC",0.0198
"TFEC",0.0882
"TFF1",0
"TFF2",0
"TFG",0
"TFIIS",0
"TFIP11",-1.8186
"TFNR",0
"TFPI",0
"TFPI2",-3.4472
"TFPI2",0.1309
"TFPIbeta",0
"TFPT",0
"TFR2",0
"TFRC",1.4078
"TG",0
"TGDS",2.8386
"tgf-beta",0
"TGFA",0.1077
"TGFB1",0.1522
"TGFB1I1",0.2893
"TGFB2",-1.0482
"TGFB2",-0.1504
"TGFB3",-0.4841
"TGFB3",-0.018
"TGFBI",-0.161
"TGFBR1",0.0427
"TGFBR2",0
"TGFBR3",0.1602
"TGFBR3L",0
"TGFBRAP1",-0.9947
"TGIF",-1.9633
"TGIF1",0
"TGIF2",-0.1539
"TGIF2LX",0
"TGIF2LY",0.1146
"TGM1",-0.2482
"TGM2",0.5393
"TGM2",-0.4402
"TGM3",0
"TGM4",0
"TGM5",0
"TGM6",0
"TGM7",0
"TGOLN2",1.0523
"TGOLN2",-0.6341
"TGS1",-0.5671
"TGT",0
"TH",0
"TH1",0
"TH1L",2.9859
"TH1L",-2.531
"THADA",0
"THAP1",-1.0781
"THAP10",0
"THAP11",-0.6227
"THAP12",0
"THAP2",0.2944
"THAP2",0.1511
"THAP3",0
"THAP4",0
"THAP5",0
"THAP5P1",0
"THAP6",0
"THAP7",-0.0312
"THAP8",0
"THAP9",0
"THBD",-1.4147
"THBS1",0.6795
"THBS1",-2.9496
"THBS2",0
"THBS3",-1.8227
"THBS4",0
"THEG",0
"THEG5",0
"THEGL",0
"THEM2",0.065
"THEM4",0
"THEM5",0
"THEM6",0
"THEMIS",0
"THEMIS2",0
"THG-1",0
"THG1L",0
"THNSL1",-0.1635
"THNSL2",0
"THOC1",-0.4398
"THOC2",-1.2239
"THOC3",0
"THOC5",0
"THOC6",-0.5028
"THOC7",0
"THOP1",0
"THP1",0
"THPO",0
"THRA",-0.2963
"THRA",-0.2728
"THRA1",0
"THRAP1",-0.2383
"THRAP1",-0.1481
"THRAP2",-0.1528
"THRAP2",0.609
"THRAP3",-0.4795
"THRAP3",0.2117
"THRAP3",-0.1627
"THRAP4",-2.2942
"THRAP5",0.2269
"THRAP6",0.0166
"THRB",-0.2789
"THRSP",0
"THSD1",-1.1492
"THSD4",0
"THSD7A",0
"THTPA",0
"thTPO",0
"THUMPD1",0
"THUMPD2",0
"THUMPD3",0
"THW",0
"THY1",0
"THYN1",0.9134
"TIA1",0.057
"TIAF1",0
"TIAL1",-2.7836
"TIAM1",0.6404
"TIAM2",0.2202
"TICAM1",0.1749
"TICAM1",-0.5732
"TICAM2",0
"TICRR",0
"TIE1",0
"TIFA",0
"TIFAB",0
"TIGAR",0
"TIGD1",0.0531
"TIGD1",-0.018
"TIGD2",0.8451
"TIGD3",-0.6554
"TIGD4",0.1086
"TIGD5",1.2585
"TIGD6",-0.2144
"TIGD6",-0.1945
"TIGD7",0.0655
"TIGIT",0
"TIL3",0
"TILZ4a",0
"TILZ4b",0
"TIM22",0
"TIM23",0
"TIMD4",0
"TIMELESS",-0.1015
"TIMELESS",-0.5995
"TIMM10",0
"TIMM10B",0
"TIMM13",-0.1598
"TIMM13A",0
"TIMM13B",0
"TIMM17A",0
"TIMM17B",0
"TIMM21",0
"TIMM22",0
"TIMM23",0
"TIMM44",0
"TIMM8A",0
"TIMM8B",-0.1253
"TIMM9",0
"TIMMDC1",0
"TIMP1",-0.5699
"TIMP2",-0.7659
"TIMP3",0
"TIMP4",0
"TI0.0G",0
"TI0.0GL1",0
"TINF2",0
"TINUR",0
"TIP120",0
"TIP30",0
"TIP39",-2.1737
"TIPARP",0.1189
"TIPIN",0
"TIPR",0
"TIPRL",0
"TIRAP",0
"TITF1",-0.5643
"TITF1",0.0586
"TJAP1",-0.6114
"TJP1",0
"TJP2",0
"TJP3",-0.03
"tk",0
"TK1",0
"TK2",-0.1414
"TK2",-0.3013
"TKFC",0
"TKT",0
"TKTL1",0
"TKTL2",0
"TLCD1",0
"TLCD2",0
"TLDC1",0
"TLDC2",0
"TLE1",0.1778
"TLE2",0.7362
"TLE3",0.2423
"TLE3",-0.4325
"TLE4",-0.1032
"TLE4",-0.0227
"TLE6",-0.3529
"TLH29",0
"TLH6",0
"TLK1",0
"TLK2",0
"TLL1",-0.2276
"TLL2",0
"TLN1",-0.2864
"TLN1",-0.118
"TLN2",-0.2363
"TLN2",-0.6577
"TLOC1",0.7969
"TLOC1",0.1647
"TLOC1",-0.3042
"TLR1",0
"TLR10",0
"TLR2",0.218
"TLR3",-0.0721
"TLR4",0.009
"TLR4",0.1883
"TLR4",0.0864
"TLR5",0
"TLR6",-0.2555
"TLR6",-0.1463
"TLR7",0
"TLR8",0
"TLR9",-0.1362
"TLX1",-0.3976
"TLX2",-0.2407
"TLX2",-1.415
"TLX3",-0.4223
"TM2D1",0
"TM2D2",0
"TM2D3",0
"TM4SF1",-0.1704
"TM4SF18",0
"TM4SF19",0
"TM4SF20",0
"TM4SF4",0
"TM4SF5",-0.2652
"TM6SF1",0
"TM6SF2",0
"TM7SF2",-0.8964
"TM7SF2",-0.1197
"TM7SF3",-0.08
"TM7SF3",5.1969
"TM9SF1",0
"TM9SF2",0
"TM9SF3",0
"TM9SF4",0
"TMA16",0
"TMA7",0
"TMBIM1",0
"TMBIM4",0
"TMBIM6",0
"TMC1",0
"TMC2",0
"TMC3",0
"TMC4",0
"TMC5",0
"TMC6",0
"TMC7",0
"TMC8",0
"TMCC1",0.1152
"TMCC1",2.3948
"TMCC2",0
"TMCC3",0.3203
"TMCC3",0.4457
"TMCO1",-2.4296
"TMCO1",-2.0529
"TMCO2",0
"TMCO3",0
"TMCO4",0
"TMCO5A",0
"TMCO6",0
"TMCO7",0
"TMED1",0
"TMED10",0.2928
"TMED10P1",0
"TMED2",0
"TMED3",0
"TMED4",0
"TMED5",-0.7887
"TMED5",-0.157
"TMED6",0
"TMED7",-0.0392
