"Gene","BRIP1"
"DDB2",0
"DDB27",0
"DDC",0
"DDC-AS1",0
"DDEF1IT1",0
"DDEF2",0
"DDHD1",0
"DDHD2",-0.603
"DDHD2",0.6788
"DDI1",0
"DDI2",0
"DDIAS",0
"DDIT3",0.2421
"DDIT4",0.1066
"DDIT4L",-0.1968
"DDN",0
"DDO",0
"DDOST",0
"DDR1",0
"DDR2",0
"DDRGK1",0
"DDT",0
"DDTL",0
"DDX1",0
"DDX10",0
"DDX11",0.3019
"DDX11",0.198
"DDX17",0.1097
"DDX17",0.0149
"DDX18",0
"DDX19A",0
"DDX19B",0
"DDX20",-0.1017
"DDX21",0.3938
"DDX21",-0.1911
"DDX23",0
"DDX24",0
"DDX25",0
"DDX26",0
"DDX26B",0
"DDX27",0
"DDX28",-0.5045
"DDX3",0
"DDX31",0
"DDX39",-0.22
"DDX39A",0
"DDX39B",0
"DDX3X",0
"DDX3Y",0
"DDX4",0
"DDX41",0
"DDX42",0
"DDX43",0
"DDX46",0
"DDX47",-0.1351
"DDX49",0
"DDX5",0.2027
"DDX50",0
"DDX51",0
"DDX52",4.0842
"DDX52",0.2659
"DDX52",0.5285
"DDX53",0
"DDX54",-1.6563
"DDX54",-0.3968
"DDX55",-0.7695
"DDX56",0
"DDX58",0
"DDX59",-0.4629
"DDX6",0
"DDX60",0
"DDX60L",0
"DDX7",0
"DDXBP1",0
"DEAF1",0.2183
"DEAF1",-1.5276
"43070.0000",0
"DECR1",0
"DECR2",0
"DEDD",-0.7745
"DEDD2",-0.2137
"DEF6",0
"DEF8",0
"DEFA1",0
"DEFA1B",0
"DEFA4",0
"DEFA5",0
"DEFA6",0
"DEFB1",-0.0797
"DEFB103A",0
"DEFB103B",0
"DEFB104A",0
"DEFB104B",0
"DEFB105A",0
"DEFB105B",0
"DEFB106A",0
"DEFB106B",0
"DEFB107A",0
"DEFB108B",0
"DEFB109P1B",0
"DEFB110",0
"DEFB112",0
"DEFB113",0
"DEFB114",0
"DEFB115",0
"DEFB116",0
"DEFB118",0
"DEFB119",0
"DEFB121",0
"DEFB123",0
"DEFB124",0
"DEFB125",0
"DEFB126",-0.0831
"DEFB126",0.0992
"DEFB127",0
"DEFB128",0
"DEFB129",0
"DEFB130",0
"DEFB131",0
"DEFB132",0
"DEFB133",0
"DEFB134",0
"DEFB135",0
"DEFB136",0
"DEFB2",0
"DEFB4",0
"DEFB4A",0
"DEFB4B",0
"DEFT1P",0
"DEGS",0
"DEGS1",0
"DEGS2",0
"DEK",-0.1266
"DelGEF",0
"DELGEF",0
"DENND1A",0.0349
"DENND1A",-0.0452
"DENND1A",0.8964
"DENND1B",0
"DENND1C",0
"DENND2A",0
"DENND2C",-1.4654
"DENND2C",0.1109
"DENND2C",0.1147
"DENND2D",0.2452
"DENND2D",-2.0856
"DENND3",0.2168
"DENND4A",-0.1434
"DENND4A",-0.2896
"DENND4A",-0.2762
"DENND4B",0
"DENND4C",-0.7089
"DENND5A",0
"DENND5B",0
"DENND6A",0
"DENND6B",0
"DENR",0.5144
"DENR",4.4496
"DEPDC1",-0.413
"DEPDC1",-5.5827
"DEPDC1B",0
"DEPDC4",0
"DEPDC5",0
"DEPDC7",0
"DEPTOR",0
"DERA",-0.136
"DERL1",0
"DERL2",-0.0397
"DERL3",0
"DES",0.1481
"DESC1",0
"DESI1",0
"DESI2",0
"DET1",0
"DEUP1",0
"DEXI",0
"DFF35",0
"DFFA",0
"DFFB",0
"DF0.05",-0.0419
"DFNB31",0
"DFNB59",0
"DGAT1",0
"DGAT2",0
"DGAT2L6",0
"DGCR14",0
"DGCR2",0
"DGCR6",0
"DGCR6L",0
"DGCR8",0.6576
"DGCR8",-0.8544
"DGKA",-0.3637
"DGKA",-0.1748
"DGKB",0
"DGKD",0
"DGKE",0
"DGKG",0
"DGKH",0
"DGKI",0
"DGKK",0
"DGKQ",0.2207
"DGKZ",0
"DGUOK",0
"DHCR24",0
"DHCR7",0
"DHDDS",0
"DHDH",0
"DHFR",0
"DHFR2",0
"DHFRL1",0
"DHFRP1",0
"DHH",0
"DHODH",0
"DHPS",0.5957
"DHRS1",-0.0871
"DHRS1",-0.1108
"DHRS11",0
"DHRS12",-0.2181
"DHRS13",0
"DHRS2",0.1256
"DHRS2",0.139
"DHRS3",-0.0056
"DHRS4",0
"DHRS4L2",0
"DHRS7",0
"DHRS7B",-3.3338
"DHRS7B",-0.3582
"DHRS7B",0.5064
"DHRS7C",0
"DHRS9",0
"DHRSX",0
"DHTKD1",0
"DHX15",0
"DHX16",0
"DHX29",0
"DHX30",0
"DHX32",-1.5255
"DHX33",0
"DHX34",0
"DHX35",0
"DHX36",0
"DHX37",0
"DHX38",0
"DHX40",-0.2656
"DHX57",0
"DHX58",0
"DHX8",0
"DHX9",0
"DIABLO",-0.0817
"DIAPH1",0
"DIAPH2",0
"DIAPH2-AS1",0
"DIAPH3",-0.0789
"DIAPH3",-0.6533
"DIAPH3",0.3178
"DICER1",-1.3484
"DICER1",-1.1133
"DIDO1",0
"DIEXF",0
"DIF14",0
"Diff33",0
"DIMT1",0
"DIMT1L",0
"DINB1",0
"DIO1",0
"DIO2",0
"DIO3",0
"DIP",-0.2935
"DIP",-0.3798
"DIP13B",-0.2442
"DIP2A",-0.0174
"DIP2A",-0.4278
"DIP2B",0
"DIP2C",0
"DIRAS1",0
"DIRAS2",0
"DIRAS3",0
"DIRC1",0
"DIRC2",0
"DIS3",0
"DIS3L",0
"DIS3L2",0
"DISC1",0.1132
"DISC1",-0.2074
"DISP1",0
"DISP2",0
"DISP3",0
"DIXDC1",0
"DJ031130",0
"DJ102H19.4",0
"DJ122O8.2",0
"DJ462O23.2",0
"DJ473B4",0
"DJ742C19.2",0
"DJ796I17.1",0
"DKC1",0.0189
"DKFZp313A2432",0.1816
"DKFZP434A0131",0
"DKFZp434A0312",0
"DKFZp434A045",0
"DKFZp434A0530",0
"DKFZp434A0610",0
"DKFZp434A0612",0
"DKFZp434A062",0
"DKFZp434A0926",0
"DKFZp434A1010",0
"DKFZp434A1014",0
"DKFZP434A1022",0
"DKFZp434A128",0
"DKFZp434A1315",0
"DKFZp434A1319",0
"DKFZp434A1520",0
"DKFZp434A155",0
"DKFZp434A171",0
"DKFZp434A1721",0
"DKFZp434A196",0
"DKFZp434A236",0
"DKFZp434A2410",0
"DKFZp434B0417",0
"DKFZp434B044",0
"DKFZp434B0610",0
"DKFZp434B094",0
"DKFZp434B105",0
"DKFZp434B1113",0
"DKFZp434B1222",0
"DKFZp434B1272",0
"DKFZp434B1612",0
"DKFZp434B172",0
"DKFZp434B1727",0
"DKFZP434B195",0
"DKFZp434B203",0
"DKFZp434B204",0
"DKFZp434B2131",0
"DKFZp434C0118",0
"DKFZp434C031",0
"DKFZp434C0328",0
"DKFZp434C0515",0
"DKFZp434C0826",0
"DKFZp434C091",0
"DKFZp434C0923",0
"DKFZP434C0931",0
"DKFZp434C128",0
"DKFZp434C131",0
"DKFZP434C135",0
"DKFZp434C1415",0
"DKFZp434C1418",0
"DKFZp434C153",0
"DKFZp434C171",0
"DKFZp434C1715",0
"DKFZp434C196",0
"DKFZp434C198",0
"DKFZp434C2019",0
"DKFZp434C229",0
"DKFZp434C2322",0
"DKFZp434C245",0
"DKFZp434D0127",0
"DKFZP434D0421",0
"DKFZp434D0513",0
"DKFZp434D0617",0
"DKFZp434D064",0
"DKFZp434D0727",0
"DKFZp434D105",0
"DKFZp434D1319",0
"DKFZp434D1335",0
"DKFZp434D1428",0
"DKFZp434D152",0
"DKFZP434D156",0
"DKFZp434D166",0
"DKFZp434D177",0
"DKFZp434D1812",0
"DKFZp434D193",0
"DKFZp434D199",0
"DKFZp434D2030",0
"DKFZp434D2050",0
"DKFZp434D2328",0
"DKFZp434D2426",0
"DKFZp434D2472",0
"DKFZp434E026",0
"DKFZp434E0519",0
"DKFZp434E098",0
"DKFZp434E1315",0
"DKFZp434E1512",0
"DKFZp434E169",0
"DKFZp434E1822",0
"DKFZp434E192",0
"DKFZp434E202",0
"DKFZp434E2118",0
"DKFZP434E2135",0
"DKFZp434E2220",0
"DKFZp434E229",0
"DKFZp434E2318",0
"DKFZp434E248",0
"DKFZp434F011",0
"DKFZp434F0116",0
"DKFZP434F0318",0
"DKFZp434F0427",0
"DKFZp434F054",0
"DKFZp434F0616",0
"DKFZp434F0621",0
"DKFZp434F075",0
"DKFZp434F097",0
"DKFZp434F1017",0
"DKFZp434F122",0
"DKFZp434F142",0
"DKFZP434F162",0
"DKFZp434F1719",0
"DKFZP434F1735",0
"DKFZp434F1819",0
"DKFZp434F2015",0
"DKFZp434F222",0
"DKFZp434F2427",0
"DKFZp434G0128",0
"DKFZp434G0222",0
"DKFZP434G032",0
"DKFZp434G0326",0
"DKFZp434G0514",0
"DKFZp434G0522",0
"DKFZp434G0625",0
"DKFZp434G0719",0
"DKFZp434G072",0
"DKFZp434G0920",0
"DKFZP434G099",0
"DKFZp434G118",0
"DKFZP434G131",0
"DKFZp434G1411",0
"DKFZP434G1415",0
"DKFZp434G171",0
"DKFZp434G179",0
"DKFZp434G1930",0
"DKFZP434G2226",0
"DKFZp434G232",0
"DKFZp434H0115",0
"DKFZp434H0117",0
"DKFZp434H0311",0
"DKFZp434H0350",0
"DKFZp434H0510",0
"DKFZp434H0512",0
"DKFZp434H052",0
"DKFZp434H0735",0
"DKFZp434H1215",0
"DKFZp434H1220",0
"DKFZp434H1419",0
"DKFZp434H152",0
"DKFZp434H168",0
"DKFZp434H2010",0
"DKFZp434H2215",0
"DKFZp434H2226",0
"DKFZp434H2410",0
"DKFZp434H2450",0
"DKFZp434I042",0
"DKFZp434I062",0
"DKFZp434I0714",0
"DKFZp434I0812",0
"DKFZp434I099",0
"DKFZp434I1019",0
"DKFZp434I1110",0
"DKFZp434I1116",0
"DKFZp434I1117",0
"DKFZp434I1122",0
"DKFZp434I1230",0
"DKFZp434I1610",0
"DKFZp434I1816",0
"DKFZp434I1820",0
"DKFZp434I1930",0
"DKFZp434J0113",0
"DKFZP434J037",0
"DKFZp434J0450",0
"DKFZp434J0617",0
"DKFZp434J087",0
"DKFZp434J1015",0
"DKFZp434J1027",0
"DKFZp434J1521",0
"DKFZp434J1815",0
"DKFZp434J193",0
"DKFZp434K028",0
"DKFZp434K031",0
"DKFZp434K0322",0
"DKFZp434K0410",0
"DKFZp434K0423",0
"DKFZp434K0427",0
"DKFZp434K111",0
"DKFZp434K1115",0
"DKFZp434K114",0
"DKFZP434K1172",0
"DKFZp434K1210",0
"DKFZp434K1235",0
"DKFZp434K1421",0
"DKFZp434K156",0
"DKFZp434K1822",0
"DKFZp434K225",0
"DKFZp434K2323",0
"DKFZp434K2435",0
"DKFZp434L0117",0
"DKFZP434L0117",0
"DKFZp434L0610",0
"DKFZp434L0650",0
"DKFZp434L0718",0
"DKFZp434L0735",0
"DKFZp434L0850",0
"DKFZP434L1021",0
"DKFZp434L1072",0
"DKFZp434L1123",0
"DKFZp434L134",0
"DKFZp434L151",0
"DKFZp434L1550",0
"DKFZp434L1717",0
"DKFZp434L1850",0
"DKFZp434L187",0
"DKFZp434L194",0
"DKFZp434L2050",0
"DKFZp434M0126",0
"DKFZp434M0219",0
"DKFZp434M0223",0
"DKFZp434M0320",0
"DKFZp434M0331",0
"DKFZp434M0572",0
"DKFZp434M0813",0
"DKFZp434M0927",0
"DKFZp434M131",0
"DKFZp434M1526",0
"DKFZp434M182",0
"DKFZp434M1820",0
"DKFZp434N0223",0
"DKFZp434N0250",0
"DKFZp434N031",0
"DKFZp434N035",-0.3116
"DKFZp434N035",0.1412
"DKFZp434N0410",0
"DKFZp434N0435",0
"DKFZp434N0535",0
"DKFZp434N061",0
"DKFZp434N0615",0
"DKFZp434N0650",0
"DKFZp434N093",0
"DKFZp434N101",0
"DKFZp434N1010",0
"DKFZp434N1131",0
"DKFZp434N1217",0
"DKFZP434N1235",0
"DKFZp434N127",0
"DKFZp434N1415",0
"DKFZP434N161",0
"DKFZp434N178",0
"DKFZp434N1817",0
"DKFZP434N185",0
"DKFZP434N1923",0
"DKFZp434N2321",0
"DKFZp434N2435",0
"DKFZp434O0213",0
"DKFZp434O0320",0
"DKFZP434O047",0
"DKFZp434O0710",0
"DKFZp434O1221",0
"DKFZp434O1230",0
"DKFZp434O1427",0
"DKFZP434O1427",0
"DKFZp434O171",0
"DKFZp434O1826",0
"DKFZp434O194",0
"DKFZp434O2417",0
"DKFZp434P0116",0
"DKFZp434P0316",0
"DKFZp434P0630",0
"DKFZp434P0714",0
"DKFZp434P072",0
"DKFZp434P078",0
"DKFZp434P101",0
"DKFZp434P116",0
"DKFZp434P1219",0
"DKFZp434P1414",0
"DKFZp434P144",0
"DKFZp434P1735",0
"DKFZP434P1750",0
"DKFZP434P211",0.1031
"DKFZP434P211",-0.015
"DKFZp434P2235",0
"DKFZp434P2326",0
"DKFZp434P2350",0
"DKFZp547A1913",0
"DKFZp547C074",0
"DKFZp547C176",0
"DKFZp547D104",0
"DKFZp547D147",0
"DKFZp547D155",0
"DKFZp547F072",0
"DKFZp547G183",0
"DKFZp547H025",0
"DKFZp547H027",0
"DKFZp547H236",0
"DKFZp547I014",0
"DKFZp547I094",0
"DKFZp547I194",0
"DKFZp547J222",0
"DKFZp547J2313",0
"DKFZp547L112",0
"DKFZp547M236",0
"DKFZp547N043",0
"DKFZp547O146",0
"DKFZp547P082",0
"DKFZp547P193",0
"DKFZP564A022",0
"DKFZp564A063",0
"DKFZp564A1164",0
"DKFZp564A176",0
"DKFZp564B0482",0
"DKFZp564B052",0
"DKFZp564B1023",0
"DKFZP564B1162",0
"DKFZP564B147",0
"DKFZp564B1471",0
"DKFZp564B162",0
"DKFZp564C0464",0
"DKFZp564C047",0
"DKFZp564C1278",0
"DKFZp564C1362",0
"DKFZp564C152",0
"DKFZP564C152",0
"DKFZp564C1616",0
"DKFZp564C196",0
"DKFZp564C2478",0
"DKFZP564D0372",0
"DKFZp564D0478",0
"DKFZp564D066",0
"DKFZp564D0782",0
"DKFZp564D116",0
"DKFZp564D1378",0
"DKFZp564D152",0
"DKFZP564D166",0
"DKFZp564D172",0
"DKFZp564E0178",0
"DKFZp564E1878",0
"DKFZp564E1962",0
"DKFZp564E227",0
"DKFZp564F0522",0
"DKFZp564F1422",0
"DKFZp564F2116",0
"DKFZP564G092",0
"DKFZp564G0982",0
"DKFZp564G1272",0
"DKFZp564G1816",0
"DKFZp564G182",0
"DKFZp564G196",0
"DKFZp564G2022",0
"DKFZp564H1322",0
"DKFZp564I0422",0
"DKFZp564I052",0
"DKFZp564I0682",0
"DKFZp564I2064",0
"DKFZp564I2423",0
"DKFZp564J047",0
"DKFZp564J0863",0
"DKFZp564J102",0
"DKFZp564J1516",0
"DKFZP564J157",0
"DKFZp564J1864",0
"DKFZp564K0164",0
"DKFZp564K0322",0
"DKFZP564K0822",0
"DKFZp564K1216",0
"DKFZp564K142",0
"DKFZp564K1522",0
"DKFZp564K1672",0
"DKFZp564K192",0
"DKFZp564K2364",0
"DKFZP564K247",0
"DKFZp564L023",0
"DKFZp564L1878",0
"DKFZp564L1962",0
"DKFZp564L2362",0
"DKFZP564L2423",0
"DKFZp564M0163",0
"DKFZp564M1462",0
"DKFZp564M1916",0
"DKFZp564M2422",0
"DKFZp564N0582",0
"DKFZP564N1363",0
"DKFZp564N1623",0
"DKFZp564N1916",0
"DKFZP564O0463",0
"DKFZp564O0523",0
"DKFZp564O1278",0
"DKFZP564O1664",0
"DKFZp564P0562",0
"DKFZp564P1263",0
"DKFZp564P1916",0
"DKFZP564P1916",0
"DKFZp566A093",0
"DKFZp566A0946",0
"DKFZP566A1524",0
"DKFZp566B1524",0
"DKFZp566C0424",0
"DKFZp566D133",0
"DKFZp566D1346",0
"DKFZp566D143",0
"DKFZp566D244",0
"DKFZp566E0847",0
"DKFZp566E104",0
"DKFZP566E144",0
"DKFZp566E2324",0
"DKFZP566F0546",0
"DKFZp566F0947",0
"DKFZp566G013",0
"DKFZp566G0346",0
"DKFZp566H0824",0
"DKFZp566I1024",0
"DKFZP566I133",0
"DKFZP566J091",0
"DKFZp566J164",0
"DKFZp566K013",0
"DKFZp566K0524",0
"DKFZp566K113",0
"DKFZp566K144",0
"DKFZp566K1946",0
"DKFZp566L1246",0
"DKFZp566M1046",0
"DKFZp566M114",0
"DKFZp566N1047",0
"DKFZp566N2024",0
"DKFZP566O084",0
"DKFZp566O224",0
"DKFZp566P0524",0
"DKFZP586A011",0
"DKFZP586A0522",0
"DKFZp586A181",0
"DKFZp586B0319",0
"DKFZP586B0319",0
"DKFZP586B1621",0
"DKFZp586B1824",0
"DKFZp586B1920",0
"DKFZp586C051",0
"DKFZp586C1924",0
"DKFZp586D0222",0
"DKFZp586D1022",0
"DKFZp586E041",0
"DKFZp586E1222",0
"DKFZP586E1923",0
"DKFZp586F0424",0
"DKFZp586F1018",0
"DKFZp586F1019",0
"DKFZP586F1524",0
"DKFZp586F1918",0
"DKFZp586G1024",0
"DKFZp586G1123",0
"DKFZp586G1517",0
"DKFZp586G2120",0
"DKFZp586G2122",0
"DKFZp586H0623",0
"DKFZp586H1320",0
"DKFZp586H1322",0
"DKFZp586H1719",0
"DKFZP586H2123",-0.0823
"DKFZp586I021",0
"DKFZp586I0418",0
"DKFZp586I111",0
"DKFZp586I1420",0.2624
"DKFZP586I1420",0
"DKFZp586J0624",0
"DKFZp586J1119",0
"DKFZp586J151",0
"DKFZP586J1624",0
"DKFZp586J1923",0
"DKFZP586K0717",0
"DKFZp586K0922",0
"DKFZp586K1520",0
"DKFZp586L0118",0
"DKFZP586M0622",0
"DKFZP586M1120",0
"DKFZp586M2023",0
"DKFZP586N0721",0
"DKFZP586N0819",0
"DKFZp586N1922",0
"DKFZp586O0222",0
"DKFZp586O1422",0
"DKFZp586P0123",0
"DKFZP586P0123",-0.1736
"DKFZP586P0123",0.2907
"DKFZP586P0123",0.123
"DKFZP586P1522",0
"DKFZp667C165",0
"DKFZp667H046",0
"DKFZp667H242",0
"DKFZp667K087",0
"DKFZp667O116",0
"DKFZP686A01247",-0.314
"DKFZP686A01247",-0.2452
"DKFZp686D0972",1.3982
"DKFZP686E2158",0.0117
"DKFZP686E2158",0.3693
"DKFZp686L1814",-0.1404
"DKFZp727G051",0
"DKFZp727K101",0
"DKFZP727M111",0
"DKFZp727M231",0
"DKFZp761A132",0
"DKFZp761A1623",0
"DKFZp761A19121",0
"DKFZp761B039",0
"DKFZp761B0514",0
"DKFZp761B15121",0
"DKFZp761C07121",0
"DKFZp761C10121",0
"DKFZp761C121",0
"DKFZp761C241",0
"DKFZp761D081",0
"DKFZp761D112",0
"DKFZp761D221",0
"DKFZp761E0611",0
"DKFZp761E10121",0
"DKFZp761E13121",0
"DKFZp761E1824",0
"DKFZp761E198",0.0689
"DKFZp761E198",-0.3579
"DKFZp761E198",-0.0275
"DKFZP761E2110",0
"DKFZp761F0123",0
"DKFZp761F0324",0
"DKFZp761F2014",0
"DKFZp761F241",0
"DKFZp761G122",0
"DKFZp761G18121",0
"DKFZp761G1913",0
"DKFZp761G2113",0
"DKFZp761G2423",0
"DKFZp761H039",0
"DKFZp761H087",0
"DKFZP761H1710",0
"DKFZp761H172",0
"DKFZp761H2024",0
"DKFZp761H221",0
"DKFZp761I1011",0
"DKFZp761I172",0
"DKFZp761I2123",0
"DKFZp761I2124",0
"DKFZp761I241",0
"DKFZp761J1523",0
"DKFZp761J17121",0
"DKFZp761J191",0
"DKFZp761J197",0
"DKFZp761K0722",0
"DKFZp761K1423",0
"DKFZp761K1824",0
"DKFZp761K2424",0
"DKFZp761L0424",0
"DKFZp761L0812",0
"DKFZp761L08121",0
"DKFZp761M02121",0
"DKFZp761M0423",0
"DKFZp761N0624",0
"DKFZp761N09121",0
"DKFZp761N1024",0
"DKFZp761N1814",0
"DKFZp761O0113",0
"DKFZp761O132",0
"DKFZp761O15121",0
"DKFZp761O17121",0
"DKFZp761P0212",0
"DKFZp761P0710",0
"DKFZp761P1010",0
"DKFZp761P19121",0
"DKFZp762B0211",0
"DKFZp762B2310",0
"DKFZp762B245",0
"DKFZp762D1011",0
"DKFZp762E1112",0
"DKFZp762E1312",-2.4379
"DKFZp762G106",0
"DKFZp762H186",0
"DKFZp762K222",0
"DKFZp762L106",0
"DKFZp762M2311",0
"DKFZp762N2316",0
"DKFZp762P2111",-0.0246
"DKFZp779O175",0.0962
"DKFZp779O175",0.2888
"DKK1",0.4958
"DKK2",0
"DKK3",0
"DKK4",0
"DKKL1",0
"DL492380",0
"DLAT",0
"DLC1",1.1249
"DLC1",-0.2728
"DLD",0
"DLEC1",0
"DLEU1",-4.737
"DLEU2",0
"DLEU7",0
"DLG1",-2.5059
"DLG1",-0.1722
"DLG2",0
"DLG3",0
"DLG4",0
"DLG5",0.3061
"DLG5",-0.1883
"DLGAP1",0
"DLGAP2",0
"DLGAP3",0
"DLGAP4",0
"DLGAP5",0
"dlk",0
"DLK1",-0.4795
"DLK2",0
"DLL1",-0.6412
"DLL3",0
"DLL4",0
"DLM1",0
"DLST",-0.479
"DLST",-0.0144
"DLSTP",0
"DLX1",0.0771
"DLX1",-0.332
"DLX2",-0.191
"DLX2",-0.0873
"DLX2",-0.2435
"DLX3",-0.3615
"DLX3",-0.1209
"DLX4",0.2442
"DLX5",-0.3529
"DLX6",-0.0078
"DMAP1",-0.2362
"DMBT1",0
"DMBX1",-0.3116
"DMC1",-0.4674
"DMC1",-0.0639
"DMD",0.1089
"DMGDH",0
"DMKN",-0.0566
"DMP1",0
"DMPK",0
"DMRT1",0.0262
"DMRT2",0.1178
"DMRT3",0.1131
"DMRT3",0.1138
"DMRTA1",-0.1828
"DMRTA2",0
"DMRTB1",0.1112
"DMRTB1",0.1959
"DMRTC1",-0.2545
"DMRTC1B",0
"DMRTC2",0.0891
"DMTF1",0.3902
"DMTN",0
"DMWD",-0.3426
"DMXL1",0
"DMXL2",-0.2265
"D0.02",0
"D0.0AF1",0
"D0.0AF2",0
"D0.0AF3",0
"D0.0AF5",0
"D0.0H1",0
"D0.0H10",0
"D0.0H11",0
"D0.0H12",0
"D0.0H17",-0.0752
"D0.0H2",0
"D0.0H3",0
"D0.0H5",0
"D0.0H6",0
"D0.0H7",0
"D0.0H8",0
"D0.0H9",0
"D0.0I1",0
"D0.0I2",0
"D0.0JA1",0.0791
"D0.0JA1",0.1551
"D0.0JA2",0
"D0.0JA3",-0.3025
"D0.0JA4",0
"D0.0JB1",0
"D0.0JB11",0.0765
"D0.0JB12",0
"D0.0JB13",0
"D0.0JB14",0
"D0.0JB2",0.018
"D0.0JB2",-0.3821
"D0.0JB3",0
"D0.0JB4",0
"D0.0JB5",-0.8044
"D0.0JB6",0.279
"D0.0JB6",-0.6352
"D0.0JB6",0.2004
"D0.0JB7",0
"D0.0JB8",0
"D0.0JB9",-2.711
"D0.0JC1",0
"D0.0JC10",0
"D0.0JC11",-0.1783
"D0.0JC11",-0.4437
"D0.0JC12",0
"D0.0JC13",-0.4562
"D0.0JC14",0
"D0.0JC15",0
"D0.0JC16",-0.13
"D0.0JC16",-0.0322
"D0.0JC17",0
"D0.0JC18",0
"D0.0JC19",0
"D0.0JC2",0
"D0.0JC21",0
"D0.0JC22",0
"D0.0JC24",0
"D0.0JC25",0
"D0.0JC27",0
"D0.0JC28",0
"D0.0JC3",-0.2556
"D0.0JC30",0
"D0.0JC4",0
"D0.0JC5",0
"D0.0JC5B",0
"D0.0JC5G",0
"D0.0JC6",-0.16
"D0.0JC6",0.113
"D0.0JC7",0
"D0.0JC8",0.0317
"D0.0JC8",0.1367
"D0.0JC9",-0.2818
"D0.0L1",0
"D0.0L4",-0.0617
"D0.0LI1",0
"D0.0PTP6",0.1611
"D0.0se I",0
"D0.0SE1",0
"D0.0SE1L1",0
"D0.0SE1L2",0
"D0.0SE1L3",0
"D0.0SE2",0
"D0.0SE2B",0
"DND1",0
"DNER",-0.6312
"DNHD1",0
"DNJ3CPR3",0
"DNLZ",0
"DNM1",0
"DNM1L",0
"DNM2",0
"DNM3",0.1537
"DNMBP",0.0277
"DNMT1",-4.7763
"DNMT3A",0.0623
"DNMT3B",-0.4117
"DNMT3L",0
"DNPEP",0
"DNPH1",0
"DNPI",0
"DNTT",0
"DNTTIP1",0
"DNTTIP2",-0.0956
"DOC2A",0
"DOC2B",0
"DOCK1",-0.4008
"DOCK10",-0.0934
"DOCK11",0.0511
"DOCK11",0.0821
"DOCK2",0
"DOCK3",0
"DOCK4",0.5856
"DOCK4",-0.504
"DOCK5",0
"DOCK6",0.0136
"DOCK8",0
"DOCK9",-1.6934
"DOHH",0
"DOK1",0
"DOK2",0.0232
"DOK3",0
"DOK4",-0.2374
"DOK4",-0.3653
"DOK5",-0.4621
"DOK6",0
"DOK7",0
"DOKDEL",0
"DOLK",0
"DOLPP1",0
"DOM3Z",-0.5836
"DONSON",0.0428
"DONSON",-0.5295
"DOPEY1",0
"DOPEY2",0
"Dorfin",0
"DORFIN",0
"DOT1L",0
"DP103",0
"DPAGT1",0
"DPCD",0
"DPCR1",0
"DPEP1",0
"DPEP2",0
"DPF1",-0.0906
"DPF2",-0.21
"DPF3",4e-04
"DPH1",0
"DPH2",0
"DPH3",0
"DPH3P1",0
"DPH5",0
"DPH6",0
"DPH7",0
"DPM1",0
"DPM2",0
"DPM3",0
"DPP10",0
"DPP3",0
"DPP4",-0.2856
"DPP6",0
"DPP7",0
"DPP8",0
"DPP9",0
"DPPA2",0
"DPPA3",0
"DPPA3P1",0
"DPPA4",0
"DPPA5",0
"DPRX",0
"DPT",0
"DPY19L1",0
"DPY19L2",0
"DPY19L2P1",0
"DPY19L2P2",0
"DPY19L2P4",0
"DPY19L3",0
"DPY19L4",0
"DPY30",0
"DPYD",-0.5173
"DPYD",-0.4749
"DPYS",0
"DPYSL2",0
"DPYSL3",0
"DPYSL4",0
"DPYSL5",0
"DQ680071",0
"DQX1",0
"DR1",-0.4087
"DR1",0.4983
"DR3",0
"DR422536",0
"DR760832",0
"DRAM1",0
"DRAM2",0
"DRAP1",0.2797
"DRAXIN",0
"DRC1",0
"DRC3",0
"DRC7",0
"DRCTNNB1A",0
"DRD1",0
"DRD2",0
"DRD3",-0.3751
"DRD4",-0.3649
"DRD4",-0.5748
"DRD5",-0.0069
"DRD5",-0.2893
"DREV1",0
"DRG1",0
"DRG2",0
"DRGX",0
"DRICH1",0
"DRIL2",0
"DRIP80",0
"DRIP92",0
"DRM",0
"DROSHA",0
"DRP2",0
"DRPLA",0
"DRT",0
"DRY12",0
"DSC1",0.2535
"DSC2",2.347
"DSC3",-0.1039
"DSCAM",0
"DSCAML1",0.0448
"DSCC1",0
"DSCR1",-1.5588
"DSCR1L2",-0.3649
"DSCR1L2",0.1019
"DSCR3",0
"DSCR4",0
"DSCR5b",0
"DSCR6",0
"DSE",0
"DSG1",0.0767
"DSG2",0
"DSG3",0
"DSG4",-0.4122
"DSIPI",0
"DSN1",0
"DSP",0
"DSPG3",0
"DSPP",0
"DST",0
"DSTN",0
"DSTYK",0
"DTD1",0
"DTD2",0
"DTHD1",0
"DTL",1.0349
"DTN-B2",0
"DT0.0",0.0934
"DT0.0",-0.3849
"DTNB",0.2733
"DTNB",-0.083
"DTNBP1",0
"DTWD1",0
"DTWD2",0
"DTX1",0
"DTX2",0
"DTX3",0.0882
"DTX3L",0
"DTX4",-0.2222
"DTYMK",0
"DUOX1",0
"DUOX2",0
"DUOXA1",0
"DUOXA2",0
"DUPD1",0
"DUS1L",0
"DUS2",0
"DUS2L",-0.0237
"DUS3L",0
"DUS4L",0
"DUSP1",0.0041
"DUSP10",0.0243
"DUSP10",-0.1133
"DUSP12",0
"DUSP13",0.487
"DUSP14",0
"DUSP15",0
"DUSP16",0
"DUSP18",0
