"Gene","SMAD4"
"TCEB2",0.0229
"TCEB2",3.189
"TCEB3",-0.5035
"TCEB3",-0.3862
"TCEB3B",0.0155
"TCEB3C",-0.3115
"TCEB3CL2",0
"TCEB3L",0
"TCERG1",-0.1568
"TCERG1L",0.281
"TCF-3",0
"TCF1",-0.5015
"TCF1",0.3123
"TCF12",0.0124
"TCF12",-0.0251
"TCF12",0.4441
"TCF15",0.7814
"TCF15",0.1707
"TCF19",0.1745
"TCF19",0.1365
"TCF2",-0.3803
"TCF2",-0.0101
"TCF20",0.5927
"TCF21",0.2234
"TCF23",-0.1322
"TCF24",0
"TCF25",0.5218
"TCF25",-1.7181
"TCF3",-0.3072
"TCF3",-0.2222
"TCF4",0.6712
"TCF7",0.1775
"TCF7L1",2.3373
"TCF7L2",-0.2039
"TCF7L2",-0.0924
"TCF8",0.0161
"TCFL5",0.7987
"TCFL5",0.4702
"TCHH",0
"TCHHL1",0
"TCHP",0
"TCIRG1",0
"TCL1A",0
"TCL1B",0
"TCL6",0
"TCN1",-0.8474
"TCN2",0
"TCOF1",-0.5953
"TCOF1",1.4263
"TCP1",0
"TCP10",0
"TCP10L",0
"TCP10L2",0
"TCP11",0
"TCP11L1",0
"TCP11L2",0.2042
"TCP11X2",0
"TCRA",0
"TCRB",0
"TCRBV13S1-TCRBJ2S1",0
"TCRG",0
"TCRGC2",0
"TCTA",0
"TCTE1",0
"TCTE3",0
"TCTEX1D1",0.0231
"TCTEX1D2",0
"TCTEX1D4",0
"TCTN1",0
"TCTN2",0
"TCTN3",0
"TDG",0
"TDGF1",0.2808
"TDGF1",-0.2079
"TDGF1P3",0
"TDGF3",0.1406
"TDH",0
"TDO2",0
"TDP1",0
"TDP2",0
"TDPGD",0
"TDRD1",0
"TDRD10",0
"TDRD12",0
"TDRD3",0
"TDRD5",0
"TDRD6",0
"TDRD7",0
"TDRD9",0
"TDRKH",-1e-04
"TDRKH",0.019
"TDRP",0
"TEAD1",-0.0434
"TEAD2",0.1093
"TEAD3",-1.0308
"TEAD3",-1.4326
"TEAD4",-10.6613
"TEC",-0.2909
"TEC",0.0049
"TECPR1",0
"TECPR2",0
"TECR",0
"TECRL",0
"TECTA",0
"TECTB",0
"TED",0
"TEDDM1",0
"TEF",-0.0999
"TEF",-0.0396
"TEFM",0
"TEK",0
"TEKT1",0
"TEKT2",0
"TEKT3",0
"TEKT4",0
"TEKT4P2",0
"TEKT5",0
"TEL2",0
"TELO2",0
"TEM1",0
"TEM2",0
"TEM7",0
"TENC1",0
"TENM1",0
"TENM2",0
"TENM3",0
"TENM4",0
"TEP1",0.0373
"TEP1",0.2113
"TEPP",0
"TEPSIN",0
"TERA",0
"TERB1",0
"TERB2",0
"TERE1",0
"TERF1",-0.0538
"TERF1",-0.2938
"TERF1",-3.8211
"TERF2",-0.0863
"TERF2IP",0.3761
"TERT",0
"TES",0
"TESC",-0.3984
"TESK1",0
"TESK2",0
"TESMIN",0
"TESPA1",0
"TET1",0
"TET2",0
"TETM4",0
"TEX10",0
"TEX101",0
"TEX11",0
"TEX12",0
"TEX13A",0
"TEX13B",0
"TEX14",0
"TEX15",0
"TEX19",0
"TEX2",0
"TEX22",0
"TEX26",0
"TEX261",0
"TEX264",0
"TEX28",0
"TEX29",0
"TEX30",0
"TEX33",0
"TEX35",0
"TEX36",0
"TEX37",0
"TEX38",0
"TEX40",0
"TEX43",0
"TEX9",0
"TF",0
"TFAM",0.4651
"TFAM",-0.8258
"TFAP2A",-0.0305
"TFAP2B",-0.3401
"TFAP2C",-0.9597
"TFAP2D",0.0043
"TFAP2E",-0.2417
"TFAP4",-0.0216
"TFB1M",-0.5429
"TFB2M",-0.2225
"TFCP2",-0.6255
"TFCP2",1.5651
"TFCP2L1",-0.412
"TFDP1",-0.214
"TFDP1",-1.0217
"TFDP2",0
"TFDP3",-0.0158
"TFE3",-0.0015
"TFEB",-0.3035
"TFEC",-0.0632
"TFEC",0.0174
"TFF1",0
"TFF2",0
"TFG",0
"TFIIS",0
"TFIP11",0.4154
"TFNR",0
"TFPI",0
"TFPI2",0.3407
"TFPI2",0.6184
"TFPIbeta",0
"TFPT",0
"TFR2",0
"TFRC",0.7133
"TG",0
"TGDS",-0.7888
"tgf-beta",0
"TGFA",-0.9894
"TGFB1",0.491
"TGFB1I1",-0.0541
"TGFB2",2.6214
"TGFB2",-0.288
"TGFB3",-0.399
"TGFB3",-0.2571
"TGFBI",0.2508
"TGFBR1",-0.144
"TGFBR2",0
"TGFBR3",0.1679
"TGFBR3L",0
"TGFBRAP1",2.4387
"TGIF",-2.1288
"TGIF1",0
"TGIF2",0.0391
"TGIF2LX",0
"TGIF2LY",0.0131
"TGM1",0.1336
"TGM2",-0.484
"TGM2",-0.3752
"TGM3",0
"TGM4",0
"TGM5",0
"TGM6",0
"TGM7",0
"TGOLN2",1.0343
"TGOLN2",-0.4137
"TGS1",-0.0263
"TGT",0
"TH",0
"TH1",0
"TH1L",0.2839
"TH1L",-0.8614
"THADA",0
"THAP1",-0.5709
"THAP10",0
"THAP11",0.3853
"THAP12",0
"THAP2",-0.3642
"THAP2",-0.2619
"THAP3",0
"THAP4",0
"THAP5",0
"THAP5P1",0
"THAP6",0
"THAP7",0.2771
"THAP8",0
"THAP9",0
"THBD",-0.1618
"THBS1",0.5313
"THBS1",1.9547
"THBS2",0
"THBS3",-1.2704
"THBS4",0
"THEG",0
"THEG5",0
"THEGL",0
"THEM2",-0.0954
"THEM4",0
"THEM5",0
"THEM6",0
"THEMIS",0
"THEMIS2",0
"THG-1",0
"THG1L",0
"THNSL1",-0.163
"THNSL2",0
"THOC1",-0.2155
"THOC2",0.9969
"THOC3",0
"THOC5",0
"THOC6",0.2366
"THOC7",0
"THOP1",0
"THP1",0
"THPO",0
"THRA",0.1145
"THRA",0.292
"THRA1",0
"THRAP1",0.0994
"THRAP1",-0.2867
"THRAP2",0.0456
"THRAP2",-0.308
"THRAP3",-0.1975
"THRAP3",-0.0613
"THRAP3",0.3349
"THRAP4",2.5054
"THRAP5",-0.0104
"THRAP6",0.2677
"THRB",-0.1955
"THRSP",0
"THSD1",2.3892
"THSD4",0
"THSD7A",0
"THTPA",0
"thTPO",0
"THUMPD1",0
"THUMPD2",0
"THUMPD3",0
"THW",0
"THY1",0
"THYN1",-0.1279
"TIA1",-0.0926
"TIAF1",0
"TIAL1",1.2852
"TIAM1",3.1046
"TIAM2",-0.1015
"TICAM1",0.0206
"TICAM1",0.0535
"TICAM2",0
"TICRR",0
"TIE1",0
"TIFA",0
"TIFAB",0
"TIGAR",0
"TIGD1",-0.006
"TIGD1",-0.1198
"TIGD2",0.2355
"TIGD3",-0.4611
"TIGD4",0.0032
"TIGD5",0.9343
"TIGD6",0.1717
"TIGD6",-0.0177
"TIGD7",-0.1791
"TIGIT",0
"TIL3",0
"TILZ4a",0
"TILZ4b",0
"TIM22",0
"TIM23",0
"TIMD4",0
"TIMELESS",-0.6253
"TIMELESS",0.1558
"TIMM10",0
"TIMM10B",0
"TIMM13",-0.1446
"TIMM13A",0
"TIMM13B",0
"TIMM17A",0
"TIMM17B",0
"TIMM21",0
"TIMM22",0
"TIMM23",0
"TIMM44",0
"TIMM8A",0
"TIMM8B",-0.1401
"TIMM9",0
"TIMMDC1",0
"TIMP1",-1.7006
"TIMP2",-0.9831
"TIMP3",0
"TIMP4",0
"TI0.0G",0
"TI0.0GL1",0
"TINF2",0
"TINUR",0
"TIP120",0
"TIP30",0
"TIP39",-0.9074
"TIPARP",-0.0912
"TIPIN",0
"TIPR",0
"TIPRL",0
"TIRAP",0
"TITF1",0.3534
"TITF1",0.2686
"TJAP1",0.9048
"TJP1",0
"TJP2",0
"TJP3",-0.3333
"tk",0
"TK1",0
"TK2",0.381
"TK2",-0.0232
"TKFC",0
"TKT",0
"TKTL1",0
"TKTL2",0
"TLCD1",0
"TLCD2",0
"TLDC1",0
"TLDC2",0
"TLE1",1.4187
"TLE2",0.0421
"TLE3",-0.0545
"TLE3",-0.235
"TLE4",0.0647
"TLE4",-0.0339
"TLE6",-0.4861
"TLH29",0
"TLH6",0
"TLK1",0
"TLK2",0
"TLL1",-0.4253
"TLL2",0
"TLN1",-0.0163
"TLN1",0.1216
"TLN2",0.2577
"TLN2",4e-04
"TLOC1",-0.0342
"TLOC1",-0.1267
"TLOC1",6e-04
"TLR1",0
"TLR10",0
"TLR2",0.0385
"TLR3",-0.3152
"TLR4",0.0549
"TLR4",0.007
"TLR4",-9e-04
"TLR5",0
"TLR6",-0.4871
"TLR6",-0.2935
"TLR7",0
"TLR8",0
"TLR9",0.2728
"TLX1",0.0852
"TLX2",0.0389
"TLX2",1.6128
"TLX3",0.0641
"TM2D1",0
"TM2D2",0
"TM2D3",0
"TM4SF1",1.2434
"TM4SF18",0
"TM4SF19",0
"TM4SF20",0
"TM4SF4",0
"TM4SF5",0.0288
"TM6SF1",0
"TM6SF2",0
"TM7SF2",-1.2954
"TM7SF2",0.5728
"TM7SF3",-0.1091
"TM7SF3",0.0987
"TM9SF1",0
"TM9SF2",0
"TM9SF3",0
"TM9SF4",0
"TMA16",0
"TMA7",0
"TMBIM1",0
"TMBIM4",0
"TMBIM6",0
"TMC1",0
"TMC2",0
"TMC3",0
"TMC4",0
"TMC5",0
"TMC6",0
"TMC7",0
"TMC8",0
"TMCC1",-0.5257
"TMCC1",-4.1194
"TMCC2",0
"TMCC3",-0.2709
"TMCC3",0.0043
"TMCO1",-2.3134
"TMCO1",-2.0697
"TMCO2",0
"TMCO3",0
"TMCO4",0
"TMCO5A",0
"TMCO6",0
"TMCO7",0
"TMED1",0
"TMED10",-0.0778
"TMED10P1",0
"TMED2",0
"TMED3",0
"TMED4",0
"TMED5",0.2687
"TMED5",-0.246
"TMED6",0
"TMED7",-0.0747
"TMED8",0
"TMED9",0
"TMEFF1",-0.2858
"TMEFF2",0
"TMEM1",0
"TMEM10",-0.1964
"TMEM10",-0.0275
"TMEM100",0
"TMEM101",0.7753
"TMEM102",0
"TMEM104",0
"TMEM105",0
"TMEM106A",0.0474
"TMEM106B",0
"TMEM106C",-0.1499
"TMEM107",1.0597
"TMEM107",0.3557
"TMEM108",0
"TMEM109",0
"TMEM11",0
"TMEM110",0
"TMEM110-MUSTN1",0
"TMEM111",0
"TMEM112",-0.8079
"TMEM112",-0.1512
"TMEM114",0
"TMEM115",0
"TMEM116",0
"TMEM117",-1.0721
"TMEM119",0
"TMEM120A",0
"TMEM120B",0
"TMEM121",0
"TMEM123",0
"TMEM125",0
"TMEM126A",0
"TMEM126B",0
"TMEM127",0
"TMEM128",0
"TMEM129",0
"TMEM130",0
"TMEM131",0
"TMEM132A",0
"TMEM132B",0
"TMEM132C",0
"TMEM132D",0
"TMEM132E",0
"TMEM133",-0.2159
"TMEM134",0
"TMEM135",0
"TMEM136",0
"TMEM138",0
"TMEM139",0.1779
"TMEM140",0
"TMEM141",0
"TMEM142B",0.0227
"TMEM142B",0.3338
"TMEM143",0
"TMEM144",0
"TMEM145",0
"TMEM147",-0.1285
"TMEM149",0
"TMEM14A",0
"TMEM14B",0
"TMEM14C",0
"TMEM15",-1.0562
"TMEM150A",0
"TMEM150B",0
"TMEM150C",0
"TMEM151A",0
"TMEM151B",0
"TMEM154",0
"TMEM155",0
"TMEM156",0
"TMEM158",0.2197
"TMEM158",-0.3186
"TMEM159",-1.1336
"TMEM159",-0.4079
"TMEM160",0
"TMEM161A",0
"TMEM161B",0
"TMEM163",0
"TMEM164",0
"TMEM165",-2.6547
"TMEM165",0.7029
"TMEM167A",0
"TMEM167B",0
"TMEM168",0
"TMEM169",0
"TMEM16A",0.2873
"TMEM16A",0.3478
"TMEM16D",-0.0588
"TMEM16D",-0.2596
"TMEM17",0
"TMEM170",0.1646
"TMEM170",0.9627
"TMEM170A",0
"TMEM170B",0
"TMEM171",0
"TMEM173",0
"TMEM174",0
"TMEM175",0
"TMEM176A",0
"TMEM176B",0
"TMEM177",0
"TMEM178A",0
"TMEM178B",0
"TMEM179B",0
"TMEM18",0.0112
"TMEM18",0.1584
"TMEM180",0
"TMEM181",0
"TMEM182",0
"TMEM183A",0
"TMEM183B",0.5023
"TMEM184A",0
"TMEM184B",0
"TMEM184C",0
"TMEM185A",0
"TMEM185B",0
"TMEM186",0
"TMEM187",0
"TMEM188",0
"TMEM19",0
"TMEM190",0
"TMEM192",0
"TMEM194A",0
"TMEM196",0
"TMEM198",0
"TMEM199",0
"TMEM2",0.1631
"TMEM2",0.1489
"TMEM20",-0.012
"TMEM20",-0.0223
"TMEM200A",0
"TMEM200B",0
"TMEM200C",0
"TMEM201",0
"TMEM202",0
"TMEM203",0
"TMEM204",0
"TMEM205",0
"TMEM206",0
"TMEM207",0
"TMEM208",0
"TMEM209",0
"TMEM210",0
"TMEM212",0
"TMEM213",0
"TMEM214",0
"TMEM215",0
"TMEM216",0
"TMEM217",0
"TMEM218",0
"TMEM219",0
"TMEM22",0
"TMEM220",0
"TMEM221",0
"TMEM222",0
"TMEM223",0
"TMEM225",0
"TMEM229A",0
"TMEM229B",0
"TMEM230",0
"TMEM231",0
"TMEM232",0
"TMEM233",0
"TMEM235",0
"TMEM236",0
"TMEM237",0
"TMEM238",0
"TMEM239",0
"TMEM240",0
"TMEM241",0
"TMEM242",0
"TMEM243",0
"TMEM244",0
"TMEM245",0
"TMEM246",0
"TMEM248",0
"TMEM249",0
"TMEM25",0
"TMEM252",0
"TMEM253",0
"TMEM254",0
"TMEM255A",0
"TMEM255B",0
"TMEM256",0
"TMEM257",0
"TMEM258",0
"TMEM259",0
"TMEM26",0
"TMEM260",0
"TMEM261",0
"TMEM263",0
"TMEM266",0
"TMEM267",0
"TMEM268",0
"TMEM27",0
"TMEM28",0.6433
"TMEM30A",0
"TMEM30B",0
"TMEM31",0
"TMEM33",0
"TMEM35",0
"TMEM35A",0
"TMEM35B",0
"TMEM37",0
"TMEM38A",0
"TMEM38B",0.0073
"TMEM38B",0.1007
"TMEM39A",0
"TMEM39B",0
"TMEM4",-0.1951
"TMEM40",0
"TMEM41A",0.3329
"TMEM41B",0
"TMEM42",0
"TMEM43",0
"TMEM44",-0.0448
"TMEM44",0.0397
"TMEM45A",0.4543
"TMEM45B",0.7574
"TMEM46",-0.4475
"TMEM46",-0.3432
"TMEM47",0
"TMEM48",-1.2572
"TMEM48",0.7606
"TMEM5",0
"TMEM50A",0
"TMEM50B",0.3767
"TMEM50B",-0.5543
"TMEM51",0.1734
"TMEM52",0
"TMEM52B",0
"TMEM53",0
"TMEM54",0
"TMEM55A",-0.264
"TMEM55B",-3.391
"TMEM56",0
"TMEM57",0
"TMEM59",0
"TMEM59L",0
"TMEM60",0
"TMEM61",0.2263
"TMEM61",-0.443
"TMEM62",-0.5385
"TMEM63A",0
"TMEM63B",0
"TMEM63C",0
"TMEM64",6e-04
"TMEM64",0.2689
"TMEM65",0
"TMEM66",1.0503
"TMEM67",-0.0528
"TMEM68",0
"TMEM69",0
"TMEM70",0
"TMEM71",0
"TMEM72",0
"TMEM74",0
"TMEM74B",0
"TMEM75",0
"TMEM79",0.5697
"TMEM81",0
"TMEM82",0
"TMEM86A",0
"TMEM86B",0
"TMEM87A",0
"TMEM87B",-0.3947
"TMEM87B",-0.349
"TMEM88",0
"TMEM88B",0
"TMEM89",0
"TMEM8A",0
"TMEM8B",0
"TMEM8C",0
"TMEM9",0
"TMEM91",0
"TMEM92",0
"TMEM94",0
"TMEM95",0
"TMEM97",0.9377
"TMEM97",0.6775
"TMEM97",-4.6545
"TMEM98",0.3603
"TMEM98",1.7365
"TMEM99",0
"TMEM9B",0
"TMEPAI",1.6605
"TMEPAI",0.1872
"TMF1",-0.2386
"TMG3",0
"TMG4",0
"TMIE",0
"TMIGD1",0
"TMIGD2",-0.7664
"TMLHE",-0.1037
"TMLHE",-0.6534
"TMLHE",-0.3494
"TMOD1",-0.2659
"TMOD2",0
"TMOD3",0
"TMOD4",0
"TMPIT",0
"TMPO",-0.1059
"TMPPE",0
"TMPRSS11A",0
"TMPRSS11B",0
"TMPRSS11D",0
"TMPRSS11E",-1.3811
"TMPRSS11F",-0.1687
"TMPRSS13",-0.0237
"TMPRSS13",-1.0013
"TMPRSS2",0
"TMPRSS3",0
"TMPRSS3d",0
"TMPRSS4",1.439
"TMPRSS5",0
"TMPRSS6",0
"TMPRSS7",0
"TMPRSS9",0
"TMSB10",0
"TMSB15A",0
"TMSB15B",0
"TMSB4X",0.125
"TMSB4X",-0.447
"TMSB4XP6",0
"TMSB4Y",0
"TMSL3",0.234
"TMSL3",0.2223
"TMTC1",0
"TMTC2",0
"TMTC3",0
"TMTC4",0.1441
"TMTC4",0.1509
"TMUB1",0
"TMUB2",0
"TMX",0
"TMX1",0
"TMX2",0
"TMX3",0
"TMX4",0
"T0.0P",0
"TNC",-1.8165
"TNF",-0.0486
"TNF",-0.8987
"TNFAIP1",-0.1329
"TNFAIP2",-0.9051
"TNFAIP3",-0.3989
"TNFAIP3",-0.7277
"TNFAIP6",0
"TNFAIP8",0
"TNFAIP8L1",0.08
"TNFAIP8L2",0
"TNFAIP8L3",0
"TNFRSF10A",0.1857
"TNFRSF10B",0.136
"TNFRSF10B",-0.5071
"TNFRSF10C",0
"TNFRSF10D",0
"TNFRSF11A",-0.4059
"TNFRSF11B",0
"TNFRSF12",0
"TNFRSF12A",0.1344
"TNFRSF13B",0
"TNFRSF13C",0
"TNFRSF14",0.3772
"TNFRSF17",0
"TNFRSF18",0
"TNFRSF19",0
"TNFRSF1A",-1.4198
"TNFRSF1A",0.4621
"TNFRSF1B",-0.5809
"TNFRSF21",0
"TNFRSF25",0
"TNFRSF4",0.0832
"TNFRSF6B",-1.712
"TNFRSF8",0.6935
"TNFRSF9",-0.1579
"TNFSF10",-0.4552
"TNFSF11",0
"TNFSF12",0
"TNFSF13",0
"TNFSF13B",0
"TNFSF14",0
"TNFSF15",0
"TNFSF18",-0.0186
"TNFSF4",0.1514
"TNFSF5",0
"TNFSF7",0
"TNFSF8",0
"TNFSF9",0
"TNG1",0
"TNG2",0
"TNIK",-0.091
"TNIP1",0
"TNIP2",2.7867
"TNIP3",0
"TNK1",0
"TNK2",0
"TNKL",0
"TNKS",-0.0653
"TNKS",-0.1686
"TNKS1BP1",0
"TNKS2",0
"TNMD",0
"TNN",0
"TNNC1",-0.1119
"TNNC2",0
"TNNI1",0.2727
"TNNI2",-1.5578
"TNNI3",0
"TNNI3K",0
"TNNT1",0
"TNNT2",0
"TNNT3",0
"TNP1",-0.1966
"TNP2",0
"TNPO1",0
"TNPO2",0
"TNPO3",0
"TNR",0
"TNRC1",0
"TNRC18",0.3964
"TNRC18",0.5131
"TNRC3",0
"TNRC4",6e-04
"TNRC5",0.3068
"TNRC5",0.0634
"TNRC6A",0
"TNRC6B",0
"TNRC6C",0.2849
"TNRC6C",0.2816
"TNS",0
"TNS1",0
"TNS2",0
"TNS3",0
"TNS4",-0.1263
"TNXB",0
"TOB1",0
"TOB2",0.1742
"TOB2",-0.4152
"TOE1",0
"TOK-1",0
"TOLLIP",-0.3407
"TOLLIP",0.0448
"TOM1",0
"TOM1L1",-0.0162
"TOM1L1",-0.2605
"TOM1L1",2.7639
"TOM1L2",0
"tom22",0
"TOMM20",1.4051
"TOMM20",0.028
"TOMM20L",0
"TOMM22",0
"TOMM34",0
"TOMM40",0
"TOMM40L",0.4105
"TOMM5",0
"TOMM6",0
"TOMM7",0
"TOMM70",0
"TONSL",0
"TOP1",0
"TOP1MT",-0.5939
"TOP2A",0
"TOP2B",0.096
"TOP3A",0.423
"TOP3B",0
"TOPAZ1",0
"TOPBP1",0.2581
"TOPK",0
"TOPORS",-0.0344
"TOR1A",0
"TOR1AIP1",-0.0128
"TOR1AIP1",-0.1088
"TOR1AIP1",-0.1545
"TOR1AIP2",0
"TOR1B",0
"TOR2A",0
"TOR3A",0
"TOR4A",0
"TOSO",0
"TOX",-0.1427
"TOX",-0.128
"TOX2",0
"TOX3",0
"TOX4",0
"TP53",-0.0873
"TP53AIP1",0
"TP53AP1",-2.6545
"TP53AP1",-1.8971
"TP53BP1",5.3216
"TP53BP2",-1.3872
"TP53I11",0.4924
"TP53I11",0.4031
"TP53I13",-0.2215
"TP53I13",0.231
"TP53I3",0.6878
"TP53INP1",-0.0313
"TP53INP2",0
"TP53RK",0
"TP53TG1",0
"TP53TG3",0
"TP53TG5",0
"TP63",0
"TP73",0.1176
"TP73",0.1959
"TP73L",-0.334
"TP73L",0.2813
"TPBG",0
"TPBGL",0
"TPCN1",0
"TPCN2",0
"TPD52",0.7299
"TPD52",-0.7945
"TPD52L1",0.1978
"TPD52L2",0
"TPD52L3",0
"TPGS1",0
"TPGS2",0
"TPH1",0
"TPH2",0
"TPI1",0
"TPI1P2",0
"TPK1",0
"TPM1",0.5972
"TPM1",0.3176
"TPM1",-3.5825
"TPM2",-0.3053
"TPM2",-0.0741
"TPM3",0.151
"TPM3",-0.1113
"TPM3",0.0837
"TPM3P9",0
"TPM4",0.4113
"TPMT",-2.5718
"TPMT",-2.301
"TPO",0
"TPP1",0.2543
"TPP2",-0.547
"TPPP",-0.5207
"TPPP2",0
"TPPP3",0
"TPR",-0.118
"TPR",-1.4108
"TPRA1",0
"TPRG1",0
"TPRG1L",0
"TPRKB",-0.2605
"tprmet fusion",0
"TPRN",0
"TPRX1",0.133
"TPRXL",0.0572
"TPS1",0
"TPSAB1",-0.0667
"TPSB2",0
"TPSD1",-0.0557
"TPSG1",-0.3484
"TPST1",0.4806
"TPST2",0
"TPT",0
"TPT1",0
"TPTE",0
"TPTE2",0
"TPX2",-0.2459
"TR2D15",0
"TRA16",-2.6133
"TRA16",-0.8183
"TRA2A",-0.2869
"TRA2A",0.0428
"TRA2B",0
"TRABD",0
"TRABD2A",0
"TRABD2B",0
"TRAD-d1",0
"TRADD",0
"TRAF1",0.1929
"TRAF1",-0.2084
"TRAF2",0
"TRAF3",-4.3354
"TRAF3",-0.0488
"TRAF3IP1",0
"TRAF3IP2",0
"TRAF3IP3",-0.5794
"TRAF3IP3",-0.3427
"TRAF4",0
"TRAF5",0.1053
"TRAF6",-0.1696
"TRAF7",-2.1334
"TRAF7",-0.0109
"TRAFD1",0
"TRAG3",0
"TRAIL-R4",0
"TRAIP",2.621
"TRAK1",-0.8336
"TRAK2",-0.3786
"TRAK2",-0.6707
"TRAM1",0
"TRAM1L1",0
"TRAM2",0.183
"TRAM2",-0.0684
"TRANK1",0
"TRAP1",-0.352
"TRAP150",0
"TRAP95",0
"TRAPPC1",0
"TRAPPC10",0
"TRAPPC11",0
"TRAPPC12",0
"TRAPPC13",0
"TRAPPC2",-0.3183
"TRAPPC2L",0
"TRAPPC2P1",0
"TRAPPC3",0
"TRAPPC3L",0
"TRAPPC4",0
"TRAPPC5",-0.0153
"TRAPPC5",0.017
"TRAPPC6A",0
"TRAPPC6B",0
"TRAPPC8",0
"TRAPPC9",0
"TRAT1",0
"TRB1",0
"TRB2",0
"TRB3",0
"TRB4",0
"TRB5",0
"TRB6",0
"TRBV21OR9-2",0
"TRBV23OR9-2",0
"TRC8",0
"TRDMT1",-0.0781
"TRDMT1",-0.2224
"TRDMT1",-0.0456
"TRDN",0
"TREF",0
"TREH",0
"TREM1",0
"TREM2",0.5935
"TREM2",0.7638
"TREML1",0
"TREML2",0
"TREML4",0
"TRERF1",0.329
"TRERF1",0.2728
"TREX1",0.3147
"TREX2",0
"TRFP",-0.3556
"TRGC2",0
"TRGV1",0
"TRGV3",0
"TRGV5",0
"TRGV7",0
"TRGV9",0
"TRH",0
"TRHDE",0.014
"TRHR",0
"TRIAD3",0
"TRIAP1",0
"TRIB1",-0.1452
"TRIB1",-0.1433
"TRIB2",0.0583
"TRIB3",0.0791
"TRIB3",-0.1207
"TRIL",0
"TRIM",0
"TRIM10",0
"TRIM11",0
"TRIM13",0.358
"TRIM13",-3.7027
"TRIM14",0
"TRIM15",-0.0944
"TRIM15",-0.0209
"TRIM16",0
"TRIM16L",1.2263
"TRIM17",0
"TRIM2",-2.5404
"TRIM2",5.9078
"TRIM21",0
"TRIM22",-0.4169
"TRIM22",-0.3243
"TRIM23",0
"TRIM24",-0.7093
"TRIM25",-0.1449
"TRIM25",0.9631
"TRIM26",0.1452
"TRIM26",0.4329
"TRIM26",-0.2813
"TRIM27",-0.3076
"TRIM27",0.2688
"TRIM28",-0.2895
"TRIM29",0.0043
"TRIM29",0.6929
"TRIM3",0
"TRIM31",0
"TRIM32",2.2613
"TRIM32",0.2239
"TRIM33",0.209
"TRIM33",-1.1718
"TRIM34",-0.1109
"TRIM35",0
"TRIM36",-0.2232
"TRIM36",-0.2746
"TRIM37",-0.4057
"TRIM37",-0.5881
"TRIM38",-0.0557
"TRIM38",-0.2536
"TRIM39",0
"TRIM39-RPP21",0
"TRIM4",-0.0581
"TRIM4",-0.1137
"TRIM40",0
"TRIM41",0
"TRIM42",-0.1868
"TRIM42",-0.3607
"TRIM43",0
"TRIM43B",0
"TRIM44",0
"TRIM45",0
"TRIM46",0
"TRIM47",0.401
"TRIM49",0
"TRIM49B",0
"TRIM49C",0
"TRIM49D1",0
"TRIM5",-0.3407
"TRIM5",0.1678
"TRIM50",0
"TRIM51",0
"TRIM52",0
"TRIM54",0
"TRIM55",0
"TRIM56",0
"TRIM58",0
"TRIM59",0.2254
"TRIM59",0.0045
"TRIM6",0
"TRIM6-TRIM34",0
"TRIM60",0
"TRIM61",0
"TRIM62",0.0698
"TRIM62",-0.6327
"TRIM63",0
"TRIM64",0
"TRIM64B",0
"TRIM65",0
"TRIM66",0
"TRIM67",0
"TRIM68",0
"TRIM69",-0.4453
"TRIM69",-1.4916
"TRIM7",0
"TRIM71",0
"TRIM72",0
"TRIM73",0.0244
"TRIM74",0
"TRIM8",-0.6344
"TRIM9",0
"TRIML1",0
"TRIML2",0
"TRIO",-0.3941
"TRIO",0.3042
"TRIOBP",0
"TRIP10",3.1256
"TRIP11",0
"TRIP12",0
"TRIP13",-0.0075
"Trip230",0
"TRIP4",0.4953
"TRIP6",-0.0347
"TRIQK",0
"TRIT1",0
"trkC",0
"TRMO",0
"TRMT1",0
"TRMT10A",0
"TRMT10B",0
"TRMT10C",0
"TRMT11",0
"TRMT112",0
"TRMT12",0
"TRMT13",0
"TRMT1L",0
"TRMT2A",0
"TRMT2B",0
"TRMT44",0
"TRMT5",0
"TRMT6",0
"TRMT61A",0
"TRMT61B",0
"TRMU",-2.1028
"TRN-SR",0
"TR0.0U1AP",0
"TRNP1",0
"TRO",0
"TROAP",0
"TROVE2",-2.6769
"TROVE2",-0.4789
"trp-1",0
"TRP6",0
"trp7",0
"TRPA1",0
"TRPC1",-0.1515
"TRPC3",0
"TRPC4",0
"TRPC4AP",-0.5271
"TRPC5",0
"TRPC5OS",0
"TRPC6",0.1196
"TRPC7",0
"TRPM1",0
"TRPM2",0
"TRPM3",0.0657
"TRPM3",-0.6008
"TRPM4",0
"TRPM5",-0.4193
"TRPM6",0
"TRPM7",0
"TRPM8",0
"TRPS1",-0.4188
"TRPT1",0
"TRPV1",0
"TRPV2",0
"TRPV3",-0.6815
"TRPV3",-0.0085
"TRPV4",0
"TRPV5",0
"TRPV6",0
"TRRAP",-0.3867
"TRUB1",0
"TRUB2",0
"truncated AKR",0
"TRX2",0
"TRXR2A",0
"TRY2P",0
"TSA1902",0
"TSACC",0
"TSBP",0
"TSC1",0
"TSC2",0
"TSC22D1",-0.1583
"TSC22D2",-0.9253
"TSC22D2",-0.1634
"TSC22D3",-0.0928
"TSC22D4",0.0413
"TSC22D4",0.037
"TSC501",0
"TSCOT",-0.0437
"TSEN15",0
"TSEN2",0
"TSEN34",0
"TSEN54",0
"TSFM",0
"TSG",0
"TSG101",0.1374
"TSGA10",0
"TSGA13",-0.1454
